Gene_ID	RPM_R1_TP1	RPM_R1_TP2	RPM_R1_TP3	RPM_R1_TP4	RPM_R1_TP5	RPM_R1_TP6	RPM_R1_TP7	RPM_R1_TP8	RPM_R1_TP9	RPM_R2_TP1	RPM_R2_TP2	RPM_R2_TP3	RPM_R2_TP4	RPM_R2_TP5	RPM_R2_TP6	RPM_R2_TP7	RPM_R2_TP8	RPM_R2_TP9	classification	sub_classification
slc25a44b	68.8745892	96.1840507	122.647217	109.028951	119.390293	66.1511867	59.6702889	92.839622	32.1725692	88.710738	33.9395234	81.6953701	125.829095	79.8408601	118.724848	94.8656188	101.534323	72.5374263	MZ	MZ_decreasing
slc25a46	26.7064734	32.8026531	33.5054392	34.457263	21.5409373	12.481356	9.99711646	10.3474501	6.28659399	40.6546187	23.9839299	31.784217	22.6816394	25.6631336	29.6363086	21.8649382	9.55617157	13.1014735	MZ	MZ_decreasing
slc27a4	18.9756521	30.5787444	28.8072595	24.6858003	28.2988784	16.8498306	21.2438725	9.19773345	3.32819682	41.4054956	43.2163264	27.0662472	43.7431618	39.92043	24.6071168	17.6330146	12.3433883	7.98870333	MZ	MZ_decreasing
slc29a2	85.0390336	89.5123246	101.010863	83.4860053	64.7636023	14.3535594	11.5591659	12.0720252	2.58859752	87.852593	72.1780531	49.662839	50.7636692	24.2374039	35.9227983	26.449522	17.1214741	7.98870333	MZ	MZ_decreasing
slc30a9	72.3885989	69.4971464	82.5890531	101.14321	60.5398891	38.0681357	44.6746142	51.1623923	17.750383	81.3092375	48.8729137	58.60215	59.4042937	40.6332949	105.613027	52.8990439	62.9114629	37.7066797	MZ	MZ_decreasing
slc34a2b	2.10840579	7.22770323	5.68727012	5.48573341	5.06845583	1.8722034	2.811689	2.01200419	2.21879788	2.89623933	2.71516187	5.95954068	8.64062454	4.63362134	2.87382387	5.99522498	2.38904289	2.8759332	MZ	MZ_decreasing
slc35a5	13.3532367	18.3472467	24.6036251	29.4858171	22.104099	13.7294916	21.5562824	9.19773345	5.54699469	31.322292	13.5758094	22.0999633	18.9013662	22.0988095	25.6848008	17.6330146	12.3433883	10.8646365	MZ	MZ_decreasing
slc35b2	9.1364251	31.6906988	19.9054454	14.5714794	23.0896321	9.36101698	13.4336252	13.7966002	3.32819682	13.086711	2.94142536	9.9325678	24.3017565	10.6929723	15.6264173	20.454297	6.37078105	11.1841847	MZ	MZ_decreasing
slc35d1a	23.8952656	47.8140368	36.9672558	35.8286963	21.5409373	9.36101698	10.6219362	15.8086044	10.7241897	44.4090031	31.2243615	28.3078182	19.9814443	17.1087557	28.0197827	22.922919	19.510517	22.6879175	MZ	MZ_decreasing
SLC35E2A	2.10840579	2.22390869	3.21454398	4.28572922	8.02505507	2.49627119	4.06132856	4.02400838	0.73959929	2.89623933	1.58384442	1.24157097	7.56054648	4.99005375	1.43691193	4.9372441	3.18539052	2.23683693	MZ	MZ_decreasing
slc37a1	61.143768	79.5047355	89.2654136	89.8288845	129.245624	53.0457629	40.9256955	67.545855	20.3389805	68.2225264	27.6041457	68.5347178	96.6669871	58.4549154	95.9138715	108.61937	58.5315509	45.3758349	MZ	MZ_decreasing
slc38a3b	5.62241545	8.33965757	7.0472695	7.7143126	7.88426463	3.74440679	7.18542745	4.88629589	2.21879788	4.50526118	2.0363714	3.97302712	9.72070261	5.70291858	5.56803374	8.11118674	7.96347631	6.07141453	MZ	MZ_decreasing
slc38a9	45.6821255	38.3624248	40.9236176	37.8858463	30.410735	32.4515255	36.551957	32.7669254	21.8181791	33.038582	34.6183139	27.0662472	29.1621078	31.0096198	38.2577802	27.8601631	25.0849504	19.4924361	MZ	MZ_decreasing
slc44a1b	36.5457004	40.0303564	34.618166	25.8858045	33.2265438	13.1054238	12.4963956	18.3954669	7.02619328	33.4676545	25.3415108	28.8044466	42.6630837	15.3265937	22.092521	16.5750338	11.1488668	9.90599213	MZ	MZ_decreasing
slc6a16b	13.3532367	28.9108129	24.1090799	17.6572044	15.2053675	9.36101698	6.56060767	8.62287511	1.84899823	10.1904717	4.2990063	9.43593941	8.64062454	7.12864822	10.5972255	7.05320586	7.16712868	7.34960707	MZ	MZ_decreasing
slc7a6os	419.572753	442.557829	426.421623	333.601163	322.410107	159.137289	132.774203	101.462497	82.0955215	355.164756	305.229447	485.205937	401.249002	324.353494	120.700602	80.4065468	69.2822439	69.6614931	MZ	MZ_decreasing
slc9a8	31.6260869	40.5863335	36.2254379	40.4572839	36.3239335	29.9552543	21.5562824	27.8806295	7.76579257	27.7824439	26.9253552	28.059504	23.7617175	25.6631336	35.9227983	25.0388808	24.2886028	17.8946955	MZ	MZ_decreasing
slco5a1a	27.4092753	17.2352923	28.0654417	30.6858212	22.104099	17.4738984	16.870134	13.509171	5.17719505	19.4155303	16.9697617	21.603335	18.9013662	18.178053	25.8644148	16.5750338	12.7415621	6.39096267	MZ	MZ_decreasing
slco5a1b	27.4092753	17.2352923	28.0654417	30.6858212	22.104099	17.4738984	16.870134	13.509171	5.17719505	19.4155303	16.9697617	21.603335	18.9013662	18.178053	25.8644148	16.5750338	12.7415621	6.39096267	MZ	MZ_decreasing
slf1	4.91961352	14.4554065	11.6218129	12.3429002	8.44742639	1.2481356	1.56204945	4.88629589	0.73959929	8.90325424	4.52526979	7.44942585	9.18066358	1.06929723	9.51954155	8.46384703	5.97260723	3.19548133	MZ	MZ_decreasing
slirp	21.0840579	18.9032238	18.916355	20.9143586	24.3567461	13.1054238	13.4336252	12.9343127	8.13559222	24.4571321	15.3859173	23.0932201	25.9218736	17.1087557	22.6313629	20.8069573	12.7415621	6.7105108	MZ	MZ_decreasing
slmapb	295.879613	133.990498	180.261736	252.172308	123.332425	158.513221	151.518796	135.953998	100.955303	195.871593	241.423143	209.825495	95.04687	143.998694	182.667429	111.087992	154.093267	119.511002	MZ	MZ_decreasing
slx1b	24.5980676	42.8102422	42.1599807	46.628734	23.6527939	13.7294916	14.3708549	18.3954669	4.8073954	39.4746694	10.8606475	25.8246763	27.0019517	14.6137288	35.2043423	27.8601631	18.3159955	9.586444	MZ	MZ_decreasing
smad2	404.813912	363.053093	381.294371	431.830077	587.096134	429.358646	629.818337	496.965035	230.754979	574.206264	468.81795	386.128573	491.97556	504.351862	445.083471	521.231913	353.180174	354.37888	MZ	MZ_decreasing
smarcad1a	170.078067	139.55027	176.799919	153.429106	133.328546	93.6101698	63.7316174	69.27043	29.2141721	130.974379	137.794465	120.929013	125.829095	81.9794545	127.34632	87.4597526	72.4676344	43.4585461	MZ	MZ_decreasing
smarcb1a	139.857584	125.650841	140.079936	138.343339	94.8927564	56.1661019	60.9199284	64.096705	22.5577784	148.459083	178.521893	99.325678	107.467768	76.6329684	110.282991	91.3390159	72.4676344	54.3231827	MZ	MZ_decreasing
smg6	23.8952656	26.6869042	23.4908983	18.1714919	18.1619667	16.2257628	15.3080846	20.4074711	14.0523866	17.5919722	36.4284218	16.6370511	13.5009759	13.900864	15.0875753	12.3431103	14.3342574	10.5450884	MZ	MZ_decreasing
SMIM10	2.10840579	3.33586303	6.05817904	11.142896	3.51976099	2.49627119	3.74891867	1.72457502	2.95839717	7.93784113	6.78790468	8.93931102	4.32031227	2.49502688	5.74764773	2.11596176	3.58356434	6.7105108	MZ	MZ_decreasing
smim13	146.182802	163.457288	167.279923	154.971969	193.305274	103.595255	106.844182	122.444827	51.7719505	135.050567	171.507725	122.418898	158.771476	111.919777	161.652592	190.789218	136.971793	76.691552	MZ	MZ_decreasing
smim20	4.21681158	14.4554065	16.9381741	17.1429169	9.71454034	9.36101698	3.43650878	5.17372506	1.10939894	9.86866735	3.62021583	10.9258246	11.3408197	6.4157834	11.1360675	6.34788527	5.57443342	3.19548133	MZ	MZ_decreasing
smim29	29.5176811	35.582539	36.2254379	26.400092	76.5899992	26.8349153	27.4920703	36.5035046	17.3805834	22.0972334	14.2545998	21.1067066	66.9648402	37.0689707	41.1316041	47.2564793	26.2794718	18.5337917	MZ	MZ_decreasing
smim4	68.1717873	80.6166899	105.46177	121.371852	164.020862	68.6474579	69.0425855	77.0310176	39.5685621	93.4305354	33.2607329	88.3998534	119.888666	75.9201035	81.9039802	133.658251	91.9781514	65.1878192	MZ	MZ_decreasing
smim7	10.542029	10.5635663	9.14908672	13.200046	9.43295946	6.24067799	3.74891867	6.61087092	3.32819682	22.4190378	12.2182284	25.0797337	18.3613272	12.8315668	19.9371531	18.6909955	17.5196479	12.4623772	MZ	MZ_decreasing
smn1	85.0390336	88.9563475	110.654495	106.286085	151.772094	40.5644069	46.8614834	58.3481216	21.4483795	120.462102	130.32777	94.6077083	123.1289	69.1478877	95.3750295	129.778988	74.0603297	42.4999017	MZ	MZ_decreasing
smpd1	50.601739	41.1423107	45.498161	56.4001966	54.7674811	29.9552543	40.9256955	36.7909338	23.2973777	43.4435899	67.2002563	29.301075	43.2031227	27.4452956	46.1607958	46.5511587	33.4466005	33.2330059	MZ	MZ_decreasing
smpdl3a	9.1364251	8.33965757	9.64363195	9.08574596	9.85533078	6.86474579	9.99711646	6.89830009	0.73959929	15.1248054	15.6121808	7.20111165	8.10058551	7.48508063	7.90301563	12.6957705	8.36165013	10.8646365	MZ	MZ_decreasing
smug1	20.381256	32.246676	43.5199801	45.0858714	41.5331797	14.9776272	16.870134	19.8326127	11.463789	32.6095095	15.3859173	27.0662472	28.6220688	18.5344854	25.8644148	26.0968617	10.750693	11.5037328	MZ	MZ_decreasing
smyd2a	75.9026085	89.5123246	92.9745029	102.514643	68.7057346	61.7827121	35.6147274	37.078363	18.1201827	86.0290349	47.7415962	90.1380528	108.007807	64.8706988	89.6273818	52.1937234	26.2794718	26.8420432	MZ	MZ_decreasing
smyd3	29.5176811	31.1347216	36.7199832	32.0572546	37.5910474	26.8349153	20.9314626	29.3177754	13.6825869	35.9348213	46.3840153	36.7505008	45.3632789	26.7324308	37.1800963	32.4447469	24.6867766	20.7706287	MZ	MZ_decreasing
snap23.1	135.640773	109.527503	116.341765	140.743348	134.45487	89.865763	80.6017514	110.085372	43.6363583	117.780399	122.182284	106.52679	150.130851	85.1873462	146.565017	135.774213	105.117887	84.6802553	MZ	MZ_decreasing
snf8	25.3008695	36.6944933	26.7054423	15.7714835	17.0356432	12.481356	10.6219362	18.3954669	5.54699469	17.6992403	19.0061331	14.6505375	28.0820298	12.8315668	17.9613992	15.5170529	9.95434539	7.34960707	MZ	MZ_decreasing
snrka	95.5810626	75.0569182	83.9490524	81.0859969	64.4820214	45.5569493	61.5447482	50.587534	21.8181791	87.2089843	95.709456	89.6414244	66.4248012	67.3657257	85.316646	62.4208718	51.3644222	52.4058939	MZ	MZ_decreasing
snrpd2	80.1194201	92.2922105	98.1672277	105.428939	86.1637491	18.722034	37.1767768	48.0006714	20.7087802	100.832036	78.0609038	62.5751771	83.1660112	47.0490782	75.2582625	72.29536	49.771727	51.1277013	MZ	MZ_decreasing
snrpf	96.2838645	151.781768	164.312652	126.857585	124.74033	61.7827121	67.792946	79.6178802	35.500766	130.438038	103.176151	125.646983	140.410149	111.563345	117.287936	84.9911306	99.5434539	85.9584479	MZ	MZ_decreasing
snrpg	15.4616425	35.582539	27.5708965	22.9715086	17.4580145	8.11288138	9.68470657	15.5211752	12.573188	21.2390884	19.2323966	21.1067066	27.0019517	13.5444316	23.7090469	18.3383352	10.750693	23.6465619	MZ	MZ_decreasing
sntb1	4.91961352	22.2390869	25.3454429	18.0000627	28.5804593	13.1054238	11.5591659	22.7069045	11.8335887	8.79598611	3.62021583	12.4157097	21.0615223	14.6137288	17.9613992	23.6282396	8.75982394	6.7105108	MZ	MZ_decreasing
sntb2	13.3532367	14.4554065	13.5999938	10.114321	14.3606249	4.99254239	10.3095263	13.2217418	6.28659399	21.3463565	12.8970189	12.4157097	23.2216785	16.0394585	21.733293	19.7489764	16.3251264	10.5450884	MZ	MZ_decreasing
snupn	116.665121	82.8405986	80.6108722	97.7146263	91.5137858	69.2715257	87.7871789	69.27043	41.0477607	80.02202	90.0528687	74.2459443	87.4863235	78.058698	147.822315	100.155523	72.4676344	55.2818271	MZ	MZ_decreasing
snx10a	101.203478	164.569243	184.589006	180.514915	182.042039	61.1586443	73.7287339	75.881301	17.0107837	121.320247	62.6749865	100.318935	127.449212	73.4250767	175.48287	154.112548	72.4676344	43.4585461	MZ	MZ_decreasing
snx1a	106.123092	89.5123246	72.079967	83.4860053	67.860992	63.6549155	54.3593207	67.8332842	20.7087802	90.6415642	108.606475	76.480772	97.7470652	53.8212941	117.108323	94.8656188	46.1881626	42.4999017	MZ	MZ_decreasing
snx27b	141.263188	95.6280735	105.214497	114.686114	105.452039	96.7305088	112.15515	93.1270512	53.6209487	149.639032	170.376407	126.640239	120.428705	132.949289	114.414113	92.3969967	86.8018918	78.9283889	MZ	MZ_decreasing
snx4	165.158454	212.939257	214.385356	164.743431	207.243527	78.0084748	57.1710097	85.3664636	22.9275781	126.147313	94.5781385	118.694185	158.771476	78.7715628	142.254281	171.745563	104.719714	63.2705304	MZ	MZ_decreasing
sobpb	11.9476328	28.3548358	22.7490805	18.1714919	34.0712864	21.842373	13.1212153	24.7189086	9.98459045	17.2701679	11.9919649	21.3550208	50.7636692	23.1681067	22.8109769	21.1596176	16.7233003	7.6691552	MZ	MZ_decreasing
sod1	259.333912	472.580596	485.148869	496.116015	543.169517	357.590849	410.819004	288.866316	146.81046	358.597336	202.95835	387.866772	460.113257	436.629703	465.379852	410.496581	215.01386	196.522102	MZ	MZ_decreasing
sox21a	7.02801931	6.11574889	9.27272302	7.37145427	9.43295946	4.99254239	7.81024723	6.03601258	3.32819682	5.25613804	1.58384442	3.72471292	5.94042937	2.49502688	5.02919176	4.23192352	3.18539052	2.23683693	MZ	MZ_decreasing
sp2	26.0036714	29.4667901	33.8763481	32.9144004	27.8765071	18.0979662	17.1825439	12.6468835	5.91679434	35.8275532	31.450625	40.723528	30.7822249	23.8809715	32.1509045	21.8649382	20.7050384	15.6578585	MZ	MZ_decreasing
sp4	35.8428985	36.6944933	36.2254379	31.3715379	46.3200547	18.0979662	36.551957	37.078363	11.8335887	32.8240457	32.1294155	34.7639873	40.5029276	27.4452956	35.7431843	39.8506131	19.1123431	22.6879175	MZ	MZ_decreasing
spata2	68.1717873	71.165078	78.138146	72.1716801	62.9333266	35.5718645	38.1140065	48.5755298	16.2711844	64.8972146	71.7255261	48.421268	52.9238253	45.979781	68.6125448	49.7251013	40.2155554	29.0788801	MZ	MZ_decreasing
spata4	0	5.00379454	4.82181597	2.7428667	3.23818011	8.73694918	1.87445934	3.16172087	1.84899823	1.8235581	1.13131745	2.48314195	0.54003903	6.05935099	7.00494567	1.41064117	1.59269526	3.8345776	MZ	MZ_decreasing
spc24	36.5457004	43.9221966	35.6072564	38.571563	31.5370585	8.11288138	15.6204945	23.569192	8.13559222	33.038582	36.6546853	28.5561324	30.2421859	22.4552419	33.2285884	31.3867661	27.8721671	16.9360511	MZ	MZ_decreasing
spcs3	41.4653139	45.0341509	43.6436164	46.1144465	41.1108084	33.0755933	38.7388263	39.3777963	21.0785798	38.8310606	73.7618975	45.1931835	51.3037082	42.4154569	44.7238839	31.7394264	37.8265125	30.0375245	MZ	MZ_decreasing
spen	33.0316907	101.743822	99.7744997	80.7431386	110.379705	24.3386442	25.6176109	51.4498215	11.0939894	51.0596267	31.6768885	39.481957	82.6259722	35.2868087	75.0786485	75.4693027	23.4922551	11.5037328	MZ	MZ_decreasing
spice1	14.7588405	10.0075891	12.9818122	20.5715003	9.85533078	4.36847459	9.05988679	6.89830009	1.47919858	24.2425959	6.56164119	11.9190814	14.0410149	5.70291858	18.5002411	6.34788527	7.5653025	8.6277996	MZ	MZ_decreasing
spout1	56.2241545	32.8026531	48.9599776	58.4573466	34.6344482	54.9179663	37.1767768	35.9286463	34.0215675	30.0350745	12.2182284	41.4684706	23.2216785	46.6926458	27.8401687	21.5122779	18.7141693	21.0901768	MZ	MZ_decreasing
spsb1	778.704539	1267.07197	1410.69026	1121.14677	1278.2364	388.794239	412.381054	655.625937	124.622481	857.39411	644.172154	501.34636	962.889598	411.323002	978.896254	1003.31853	631.901845	349.585658	MZ	MZ_decreasing
spsb4b	101.90628	135.102453	151.454476	137.486194	108.267848	61.7827121	39.363646	69.5578592	29.9537713	90.427028	78.0609038	83.9301979	86.9462845	57.3856182	114.952955	87.4597526	106.710583	50.1690569	MZ	MZ_decreasing
sptlc1	56.9269564	84.5085301	113.250857	111.42896	84.6150543	30.5793221	31.5533988	45.7012381	10.7241897	103.406471	54.7557644	55.6223797	75.0654257	42.0590245	87.6516279	59.9522498	60.1242462	45.3758349	MZ	MZ_decreasing
sptlc2b	7.02801931	26.1309271	22.9963531	20.7429294	15.7685293	14.3535594	9.05988679	17.8206086	5.91679434	30.1423427	16.0647077	25.5763621	22.1416004	27.8017281	30.1751506	14.8117323	12.3433883	9.586444	MZ	MZ_decreasing
spty2d1	173.592077	212.939257	240.843526	210.51502	196.684244	126.685763	106.844182	149.750598	60.2773423	163.47662	114.263062	140.29752	203.594716	122.612749	224.337875	169.982261	107.50693	77.6501964	MZ	MZ_decreasing
srebf2	106.123092	90.0683018	80.4872358	109.200381	136.707517	58.6623731	99.9711646	75.881301	65.0847377	101.797449	174.44915	94.3593941	82.0859332	117.266263	70.9475267	95.2182791	84.0146751	92.0298624	MZ	MZ_decreasing
srpk1a	543.265892	484.812094	517.665217	468.515919	478.687495	322.643052	217.749693	342.615571	171.956836	344.545212	466.329051	370.236465	345.624982	337.897926	425.68516	355.128915	498.911791	276.089587	MZ	MZ_decreasing
srprb	225.59942	192.368101	190.399913	240.686553	210.904079	119.19695	160.266273	152.050031	68.4129346	244.893126	385.779249	200.389555	235.457019	205.661501	239.245837	202.427008	141.749878	112.480943	MZ	MZ_decreasing
ss18l2	2.81120772	3.33586303	5.68727012	4.80001673	3.37897055	3.74440679	2.18686922	2.58686253	3.32819682	8.90325424	7.24043166	8.69099682	8.10058551	4.27718893	8.08262962	5.64256469	4.77808579	4.15412573	MZ	MZ_decreasing
ssfa2	111.745507	110.08348	113.127221	114.514685	108.9718	29.3311865	32.8030384	25.293767	8.50539186	110.378899	98.8771448	72.0111165	90.7265577	57.7420506	61.4279851	54.3096851	21.8995599	15.6578585	MZ	MZ_decreasing
ssh1b	10.542029	15.0113836	18.1745371	16.6286294	12.81193	14.3535594	11.246756	8.91030428	3.32819682	24.8862046	19.6849236	18.1269362	27.5419907	10.6929723	16.1652592	13.0484308	11.9452145	9.586444	MZ	MZ_decreasing
ssh2a	283.93198	221.278914	248.014432	242.229416	205.272461	154.144746	142.771319	137.966002	48.4437537	201.234999	244.138305	187.477217	194.414052	198.889285	261.158744	192.55252	121.443014	71.2592337	MZ	MZ_decreasing
ssna1	2.10840579	44.4781737	39.3163456	34.9715505	14.3606249	1.2481356	3.12409889	9.48516262	0	56.1012285	7.91922212	2.23482775	18.9013662	1.06929723	14.7283473	12.6957705	9.15799776	8.94734773	MZ	MZ_decreasing
ssr2	832.820288	1315.44199	1225.48307	997.032047	1424.79925	853.100681	911.612057	913.449903	499.969122	1119.2356	1192.40859	1134.05093	1402.48137	1231.47398	1106.24257	1042.46383	903.854561	708.438212	MZ	MZ_decreasing
sssca1	9.1364251	25.5749499	23.4908983	26.400092	82.5031977	23.0905086	33.1154483	52.5995382	12.573188	26.1734221	11.086911	27.8111898	55.6240205	42.7718893	39.8743061	63.4788527	32.6502529	33.2330059	MZ	MZ_decreasing
st7l	8.43362317	10.0075891	13.2290848	10.6286085	6.89873155	9.98508478	7.18542745	7.18572926	6.65639363	9.76139922	14.2545998	10.6775104	9.18066358	11.7622696	9.69915554	3.17394264	6.37078105	6.39096267	MZ	MZ_decreasing
stag2a	148.994009	137.882339	134.392666	143.486214	131.21669	61.1586443	76.228013	77.3184468	22.9275781	139.341292	186.214852	97.3391644	124.749017	93.7417241	133.812424	152.349247	100.737975	66.7855599	MZ	MZ_decreasing
stap2a	144.074396	68.3851921	108.552678	118.114697	75.3228853	91.1138986	90.5988679	61.5098424	39.9383618	82.2746506	57.9234533	78.963914	47.523435	53.1084292	70.9475267	37.7346513	46.9845102	45.3758349	MZ	MZ_decreasing
stap2b	28.1120772	70.6091008	70.472695	60.3430675	80.3913411	23.0905086	22.493512	22.7069045	4.06779611	38.1874519	37.5597392	36.5021867	52.3837863	43.4847541	25.1459588	28.2128234	14.7324312	10.8646365	MZ	MZ_decreasing
stard7	61.8465699	55.04174	61.9417898	64.4573675	50.9661392	27.4589831	31.2409889	26.1560545	5.54699469	53.7413298	43.6688534	53.3875519	50.2236302	35.9996735	76.5155604	45.4931778	23.0940813	16.2969548	MZ	MZ_decreasing
stard8	324.694492	241.85007	239.978072	279.429545	229.488417	239.017967	139.95963	137.103714	78.0277254	207.349282	152.954119	266.192817	203.054677	197.819988	177.817852	126.605045	102.330671	86.9170923	MZ	MZ_decreasing
stil	134.235169	177.356718	198.559909	151.543385	118.40476	21.2183052	21.5562824	34.4915004	7.39599292	176.777867	144.58237	79.2122282	113.408197	44.9104838	92.5012057	55.0150057	37.0301649	17.8946955	MZ	MZ_decreasing
stk11	18.9756521	269.092951	228.356259	122.743285	280.313766	35.5718645	46.5490735	174.756936	17.0107837	111.558848	48.8729137	36.5021867	199.814443	25.6631336	149.079613	247.920186	150.907876	72.8569744	MZ	MZ_decreasing
stk16	8.43362317	2.77988586	6.79999688	9.42860429	3.09738967	4.36847459	2.18686922	2.29943336	1.84899823	4.39799306	3.84647932	2.73145614	2.70019517	0.71286482	4.13112181	0.35266029	1.99086908	3.51502947	MZ	MZ_decreasing
stk17al	287.44599	345.817801	356.319837	331.715442	326.352239	153.520678	153.393256	199.188415	78.0277254	247.574829	168.5663	216.778292	365.066387	196.750691	276.785161	229.22919	154.889614	125.901965	MZ	MZ_decreasing
stk17b	230.519033	258.529385	272.86533	225.086499	230.333159	142.911526	155.892535	143.714585	46.9645551	212.06908	154.537963	172.330051	250.038073	179.998368	248.40615	152.701907	101.534323	74.7742632	MZ	MZ_decreasing
stk19	6.32521738	6.11574889	11.7454492	7.37145427	8.72900727	0.6240678	1.56204945	4.02400838	0.36979965	6.4360874	2.26263489	8.69099682	8.10058551	5.70291858	9.16031357	9.8744882	3.18539052	2.8759332	MZ	MZ_decreasing
stk35	15.4616425	25.5749499	25.9636245	22.4572211	20.9777755	19.3461018	15.3080846	21.2697586	9.24499116	21.0245522	27.8304092	24.8314195	21.6015614	19.960215	24.0682749	15.1643926	19.510517	9.90599213	MZ	MZ_decreasing
stk36	22.4896618	42.254265	42.4072533	49.714459	39.8436945	17.4738984	9.68470657	15.8086044	5.17719505	30.1423427	12.8970189	22.5965917	39.4228495	12.4751344	28.7382387	20.1016367	11.5470407	7.6691552	MZ	MZ_decreasing
stmn1a	1202.4941	1203.69058	1334.15939	1209.26136	1149.83552	811.288138	617.009531	770.885035	535.100088	1046.50781	1070.67883	1095.81054	1111.40033	803.755087	1088.46079	896.815125	873.195178	632.705304	MZ	MZ_decreasing
stn1	18.2728502	38.3624248	31.2799857	22.1143628	26.890974	11.8572882	9.37229668	18.3954669	4.06779611	17.377436	10.8606475	20.6100782	28.0820298	7.48508063	31.4324485	21.1596176	15.9269526	9.586444	MZ	MZ_decreasing
stoml1	0	10.5635663	7.29454211	8.05717094	5.20924627	3.12033899	3.74891867	1.43714585	2.21879788	5.0416018	2.26263489	4.9662839	6.48046841	4.63362134	9.16031357	4.9372441	1.99086908	4.793222	MZ	MZ_decreasing
strip2	20.381256	18.9032238	18.545446	16.6286294	16.331691	8.73694918	9.37229668	14.9463169	7.02619328	10.8340805	10.634384	10.6775104	23.2216785	7.12864822	16.3448732	14.8117323	14.3342574	9.90599213	MZ	MZ_decreasing
stx16	2.81120772	9.45161192	10.2618135	7.37145427	7.74347419	3.74440679	2.49927911	5.17372506	0.36979965	5.47067429	2.48889838	5.21459809	7.56054648	3.56432411	6.2864897	6.70054557	3.98173816	1.9172888	MZ	MZ_decreasing
stx18	124.395942	306.899399	273.85442	281.315266	480.658561	141.66339	246.178993	279.668583	105.392899	250.3638	208.388674	154.699743	372.626933	228.829608	239.605065	336.085259	340.040439	220.488212	MZ	MZ_decreasing
stx4	41.4653139	82.8405986	82.3417805	77.4859844	64.9043927	15.601695	32.4906285	59.2104091	18.859782	70.9042295	47.2890693	51.6493525	72.3652306	36.7125383	87.4720139	69.1214174	58.9297247	42.1803536	MZ	MZ_decreasing
stx8	11.2448309	19.459201	23.367262	27.428667	15.3461579	11.8572882	7.18542745	18.9703252	9.24499116	21.8826972	12.6707554	19.8651356	35.1025372	10.3365399	30.7139926	20.454297	22.6959075	13.4210216	MZ	MZ_decreasing
stxbp3	84.3362317	85.0645073	84.8145066	97.7146263	112.350771	70.5196613	75.9156031	70.4201467	47.7041544	98.9012097	92.7680306	90.6346811	89.6464796	92.3159944	65.7387209	97.6869011	86.403718	70.3005893	MZ	MZ_decreasing
sugt1	202.406956	166.237174	172.843557	158.400552	151.772094	122.317289	158.079404	128.768268	95.4083087	176.456063	235.087765	159.666027	162.551749	176.077611	163.80796	157.286491	148.518833	124.623772	MZ	MZ_decreasing
sult2st3	9.1364251	13.3434521	16.6909014	11.3143252	18.1619667	3.12033899	5.31096812	14.9463169	3.69799646	0	0	0	0.54003903	0	0	0	0	0.31954813	MZ	MZ_decreasing
sumo2a	17.5700483	10.0075891	14.8363568	24.0000837	10.4184925	8.11288138	8.7474769	5.17372506	4.06779611	23.0626465	14.9333903	20.8583924	10.8007807	16.7523233	15.4468033	9.52182791	5.1762596	7.34960707	MZ	MZ_decreasing
supv3l1	24.5980676	44.4781737	46.4872514	42.3430047	39.9844849	29.9552543	13.4336252	40.527513	10.3543901	40.9764231	22.1738219	34.7639873	55.0839815	14.9701613	43.466586	40.2032734	30.6593838	26.5224951	MZ	MZ_decreasing
