Ensembl_Gene_ID	FPKM_(+)4SUTP_512cell_rep1	FPKM_(+)4SUTP_256cell_rep1	FPKM_(+)4SUTP_128cell_rep1	FPKM_(+)4SUTP_512cell_rep2	FPKM_(+)4SUTP_256cell_rep2	FPKM_(+)4SUTP_128cell_rep2	FPKM_(-)4SUTP_128cell	FPKM_(-)4SUTP_256cell	FPKM_(-)4SUTP_512cell
ENSDARG00000087886	5.204	1.98285	0.544262	4.09096	1.63956	0.496011	0.792574	0.111609	0.353114
ENSDARG00000087893	3.44807	4.83562	3.71529	1.83744	2.63835	3.11639	3.68753	2.23711	1.55557
ENSDARG00000087895	1.42837	0.620409	0.329701	0.303045	0.241912	0.328142	0.243163	0.10771	0.0640389
ENSDARG00000087914	214.239	440.318	723.198	19.7762	32.4632	21.5241	74.1624	161.484	101.704
ENSDARG00000087917	9.73324	1.71264	0.0351897	6.45365	0.718985	0	0.0252095	0	0.147412
ENSDARG00000087921	0.360692	0.472099	0.511699	0.382306	0.416998	0.444564	0.858197	0.618512	0.363506
ENSDARG00000087923	1.81462	3.10355	1.17732	0.769676	0.541391	0.392129	0.537064	1.06336	1.03145
ENSDARG00000087925	1.19543	0.844994	1.1231	0.479578	0.459143	0.44367	1.40241	0.402131	0.439329
ENSDARG00000087942	65993.1	45738.8	3700.63	32476.9	19047.2	870.028	50.5366	51.9751	70.7852
ENSDARG00000087950	47.1919	41.7857	25.6308	17.2551	10.3249	11.6179	16.4211	6.30817	4.02057
ENSDARG00000087953	978.09	948.364	1227.21	853.652	2584.14	3801.68	5946.91	10166.6	13639.8
ENSDARG00000087959	2.20062	0.212231	0	2.64288	0.0480805	0	0.168595	0.0456358	0
ENSDARG00000087961	7.87141	10.1373	5.25935	1.56449	4.07333	2.4128	3.47094	1.85683	0.317778
ENSDARG00000087962	1.04147	1.41672	0.48044	0	0.29631	0.220409	0.919963	0.653992	0.237315
ENSDARG00000087964	25223.7	17286.8	2803.34	24669.3	13827.9	768.201	162.155	129.993	43.1131
ENSDARG00000087965	1.40685	2.15276	1.92543	0.323255	0.12227	0.665927	1.23638	0.51626	0.220809
ENSDARG00000087970	8438.67	14712.8	17626.9	140413	289127	262244	533829	346948	217063
ENSDARG00000087972	2.12311	1.51448	0.571763	1.00223	0.827469	1.17106	3.39715	1.08552	0.196035
ENSDARG00000087977	6.46447	8.71671	8.30986	3.00084	3.41456	3.99359	10.3764	7.13776	4.81188
ENSDARG00000087996	13.7499	16.859	21.0781	7.50501	7.71699	10.4315	9.52628	2.69825	1.22471
ENSDARG00000088004	2.70867	2.12289	1.0178	0.863009	0.852261	0.896232	3.54511	1.45744	1.19261
ENSDARG00000088014	2.67162	1.00117	0	0.933739	0.314508	0	0.01352	0	0.00232116
ENSDARG00000088041	1.31686	0.676858	0.627298	0.226647	0.299418	0.141551	0.337996	0.323837	0.145539
ENSDARG00000088043	2.04755	1.84153	1.37763	1.62006	1.01788	1.72776	1.46047	0.696483	0.468032
ENSDARG00000088057	0.779815	0.181596	0.0851728	0.907506	0.185804	0.160485	0.122849	0.133354	0.0258548
ENSDARG00000088073	4.85297	6.67964	5.49254	1.44142	1.51359	2.00385	1.96058	1.46979	0.791834
ENSDARG00000088076	25223.7	17286.8	2803.34	24669.3	13827.9	768.201	162.155	129.993	43.1131
ENSDARG00000088081	3.1114	1.24813	1.00868	1.33415	0.58186	0.910023	0.8346	0.502717	0.0904197
ENSDARG00000088084	0.938975	0.990738	0.227702	0.863852	0.326472	0.445613	0.971585	0.359882	0.134248
ENSDARG00000088087	13.2674	15.239	12.2983	5.84353	6.98702	8.32074	13.4867	6.2791	3.60061
ENSDARG00000088091	6.37368	7.61046	6.27288	2.33528	1.38569	1.57331	4.12314	2.6343	0.852667
ENSDARG00000088093	51470.6	38360.9	2732.82	42398.4	21346.4	1369.42	36.5281	54.7384	141.659
ENSDARG00000088123	2.96604	3.37846	3.13953	1.90612	2.72249	3.42428	6.26348	3.4661	1.71049
ENSDARG00000088130	2.17558	4.25014	2.782	2.07403	1.70749	2.52452	7.46043	3.07525	3.4761
ENSDARG00000088139	1.68269	5.48939	6.69474	5.73966	18.2504	8.7696	43.3791	17.4147	51.5361
ENSDARG00000088146	1.40303	0.690531	2.16929	0.861106	1.09567	1.17211	1.36627	1.02939	0.373101
ENSDARG00000088158	3.79333	7.23364	2.91626	3.09939	7.41379	12.1145	14.343	12.8195	13.2027
ENSDARG00000088164	4.2925	3.8281	3.08358	1.34196	2.29174	1.51394	2.17846	1.63132	0.99208
ENSDARG00000088165	5.01814	3.2209	0	0.128203	0.607385	0	0.338536	0	0
ENSDARG00000088171	0.79218	0.588582	0.237795	0.319586	0.193521	0.305079	0.30979	0.114005	0.0413376
ENSDARG00000088180	8.83462	10.6431	11.3628	2.36187	3.20756	3.63606	7.24385	5.37187	2.73381
ENSDARG00000088202	5.87264	2.2304	6.40438	0.253632	2.3818	3.77807	14.7366	5.7176	1.37759
ENSDARG00000088209	3.11828	6.35702	7.7654	7.89876	21.1332	11.3182	119.492	46.8116	212.064
ENSDARG00000088224	1.09063	0.361895	0.0103831	0.329776	0.143537	0.0133764	0.0183654	0.0384682	0.0261634
ENSDARG00000088225	0.174276	1.40178	0.44027	0.558493	0.252148	0.518369	0.973192	2.7412	0.915928
ENSDARG00000088238	17.8103	20.8133	16.5831	4.00306	3.33534	4.09955	15.044	12.1095	7.31697
ENSDARG00000088246	2.69313	2.69706	3.45387	0.936446	0.776368	1.75617	1.89507	1.78395	1.11547
ENSDARG00000088248	0.0952334	0.170313	0.0425481	0.0896165	0.0665423	0.0660679	0.17898	0.0282418	0.0513072
ENSDARG00000088253	3.53313	3.51295	0.173084	1.75923	0.71525	0.258351	0	0	0
ENSDARG00000088259	5.25574	6.19548	3.4046	7.60353	4.9858	5.25077	8.04252	4.20695	5.69002
ENSDARG00000088264	0.479213	0.975859	0.764444	0.189074	0.25947	0.559774	0.829646	0.700643	0.0899896
ENSDARG00000088272	6.69603	4.82029	5.25879	1.19366	1.91576	1.89879	2.36536	1.14488	0.767014
ENSDARG00000088291	25.4425	27.9829	26.2823	15.3483	8.85809	6.05704	13.5223	18.3865	24.6629
ENSDARG00000088305	1.16535	1.12751	1.94711	1.20138	1.52694	0.680907	3.62596	2.53346	1.49146
ENSDARG00000088307	1.4672	1.96115	1.61857	0.500442	0.776975	0.615542	0.968467	1.34506	1.64455
ENSDARG00000088311	978.09	948.364	1227.21	853.652	2584.14	3801.68	5946.91	10166.6	13639.8
ENSDARG00000088313	4363.35	8385.28	11698.6	110007	232519	213439	366302	189822	111471
ENSDARG00000088318	7.16603	10.2065	9.07314	2.87648	3.82905	4.08705	9.91765	7.78263	4.98604
ENSDARG00000088321	0.913786	0.172473	0.0857396	0.866105	0.166649	0.04428	0.403752	0.0975132	0.089924
ENSDARG00000088331	1.38562	0.827967	0.18684	1.77897	1.1367	0.390414	1.32573	0.812793	0.534216
ENSDARG00000088337	0.707752	1.15609	0.892038	0.419937	0.686404	0.907534	0.45613	0.451811	0.159043
ENSDARG00000088346	0.570604	0.62176	1.35312	0.294659	0.567248	0	0.625593	0.184421	0.166024
ENSDARG00000088347	6.54	7.09218	6.00092	2.20886	2.67834	2.57685	5.79381	5.49982	3.42161
ENSDARG00000088357	1.41312	2.81599	1.20583	0.615577	0.964779	1.51936	0.923696	0.664545	0.174239
ENSDARG00000088373	0.315706	0.0575127	0.0144403	0.089444	0	0.022472	0	0.0145648	0
ENSDARG00000088381	2.3663	1.5626	2.73357	5.90601	12.568	6.12164	74.1353	75.2201	85.0375
ENSDARG00000088391	9.78271	12.1258	8.57665	6.49605	7.35101	8.30461	11.6841	8.83553	4.9913
ENSDARG00000088392	4.76836	0.957258	0.271708	4.26042	1.07995	0.109913	0.734089	0.271042	0.263971
ENSDARG00000088395	38546.3	22063.6	2254.71	32084.8	15836.8	1030.07	53.0641	0	175.626
ENSDARG00000088396	0.417536	1.07849	0.58414	0.313315	0.63528	0.593967	0.512729	0.46729	0.182819
ENSDARG00000088406	1.1587	0.974255	1.46602	0.313951	0.407041	0.413892	3.78231	1.66996	0.345455
ENSDARG00000088407	5.65657	7.34841	6.45509	2.66307	3.63667	4.09406	9.10014	4.50545	2.78195
ENSDARG00000088409	3.17038	0.77571	0.0876047	1.1803	0.275754	0.192165	0.123639	0.0555931	0.0864196
ENSDARG00000088414	2.30437	2.02504	7.07647	0.663447	1.0341	1.43908	5.35998	2.98529	2.4213
ENSDARG00000088420	100.995	125.216	84.02	7.06501	9.24712	11.1824	9.63874	8.16524	13.3907
ENSDARG00000088424	0.158808	0.384646	0.497432	0.118143	0.0758484	0.210936	0.178645	0.187316	0.0770587
ENSDARG00000088436	1356.94	1804.02	2081.44	2390.74	5073.24	4332.08	21063	22517.2	12768.7
ENSDARG00000088439	3.87733	4.88707	3.20878	0.329662	1.75269	0.869371	1.42959	0.965366	0.199734
ENSDARG00000088440	2.97758	6.36865	5.13929	3.32104	4.51318	4.83864	8.08089	6.25361	4.44684
ENSDARG00000088454	48.7845	44.5108	43.8086	12.1921	8.28203	11.9861	34.5568	17.3815	7.39839
ENSDARG00000088466	14.613	18.1122	11.187	7.13584	10.2613	5.7862	6.33233	5.33292	17.1024
ENSDARG00000088472	0.387266	0.27901	0.431918	0.200802	0.444149	0.539618	1.107	0.355507	0
ENSDARG00000088477	11343.3	5715.49	414.394	96163.3	57106	2197.86	211.47	115.417	325.022
ENSDARG00000088478	47.1882	32.0776	15.7447	25.4979	26.0738	12.2594	24.0501	12.3616	15.954
ENSDARG00000088479	0.00337846	0.769361	1.47685	0.835805	1.21306	1.19829	12.9217	3.25587	19.1855
ENSDARG00000088485	1678.62	3144.33	4091.43	643.34	1922.59	1726.6	3832.79	4707.97	6210.9
ENSDARG00000088487	13402.7	8331.19	541.308	34331.5	17342.7	844.97	88.796	51.1228	105.686
ENSDARG00000088490	1.18656	0.162214	0.00235923	0.48316	0.00101633	0.0994032	0.00848904	0	0
ENSDARG00000088494	4283.66	8233.44	10279.2	110031	232300	213316	365837	190079	111706
ENSDARG00000088495	0.451228	0.55025	0.213852	0.497717	0.173851	0.475022	0.737103	0.25347	0.733317
ENSDARG00000088507	0.918221	0.408556	0.571214	0.823633	0.166498	0.328259	0.565427	0.159714	0.0743362
ENSDARG00000088513	15.6063	9.64125	5.64435	4.2943	3.45513	3.65129	5.97904	14.6478	9.48997
ENSDARG00000088515	0.763078	1.90001	0.948967	0.353041	0.839476	0.419431	2.87321	1.51269	1.09903
ENSDARG00000088532	0.943032	0.704913	0.902973	0.535995	0.327444	0.438229	0.838044	0.886482	0.925208
ENSDARG00000088533	8438.67	14712.8	17626.9	140413	289127	262244	533829	346948	217063
ENSDARG00000088550	69454.6	49966.9	3009.58	136272	77954.3	3057.23	355.399	192.868	296.494
ENSDARG00000088554	2.63677	0.872632	0.622732	0.415645	0.0942243	0.0908102	0.271179	0.124673	0.0966866
ENSDARG00000088558	2.34884	2.94464	2.73079	4.79453	4.15441	5.9919	3.1844	2.26066	1.55305
ENSDARG00000088560	3.77112	9.1374	4.02162	2.66014	2.77785	3.03971	9.15593	5.04989	4.09379
ENSDARG00000088562	44.9282	7.69952	5.36336	15.7531	4.77151	1.23507	1.70734	5.87968	2.47037
ENSDARG00000088564	978.09	948.364	1227.21	853.652	2584.14	3801.68	5946.91	10166.6	13639.8
ENSDARG00000088572	1.29187	1.59	1.55036	1.01339	0.54461	1.44372	2.52218	0.614735	0.310989
ENSDARG00000088574	3.08473	3.60988	4.82286	1.17496	1.50398	1.81752	5.58774	2.28034	1.83289
ENSDARG00000088582	1678.62	3144.33	4091.43	643.34	1922.59	1726.6	3832.79	4707.97	6210.9
ENSDARG00000088590	0.368327	0.807908	0.538298	1.16005	0.979465	1.04163	3.49144	1.42593	1.55332
ENSDARG00000088616	0.712655	0.0456255	0.00305393	0.668468	0.141252	0.0502941	0.0541633	0.00847483	0.0484225
ENSDARG00000088619	8.06818	5.75025	6.54056	2.14918	2.17366	2.6821	3.96259	1.48897	0.475869
ENSDARG00000088635	0.84248	0.00841868	0.0832618	0.469308	0.0589246	0.0148665	0.201762	0.00578545	0.00337255
ENSDARG00000088639	1.97265	2.97902	2.74658	1.10309	1.03668	2.68985	2.06089	1.11057	0.105736
ENSDARG00000088640	0.575239	0.26216	0.00129573	2.48664	0.275368	0.00529397	0.00259451	0.0335504	0.00012662
ENSDARG00000088646	13402.7	8331.19	541.308	34331.5	17342.7	844.97	88.796	51.1228	105.686
ENSDARG00000088663	0.905939	1.49652	1.1844	0.888598	1.01853	1.47821	1.56751	0.542587	0.334013
ENSDARG00000088672	1.74357	2.19707	1.38499	1.2657	0.962574	1.17676	1.30617	0.783656	0.419769
ENSDARG00000088686	18.0253	7.44099	10.2893	4.19327	2.27736	2.17811	1.95608	5.24417	4.71937
ENSDARG00000088695	2.12147	0.784812	0.368154	0.512642	1.4926	2.14056	11.3034	6.35283	25.3122
ENSDARG00000088699	10.0909	13.3777	9.90234	4.64941	5.5021	7.14846	14.9361	7.17255	4.11407
ENSDARG00000088700	5.45953	5.01555	10.5555	5.92512	12.4627	7.97149	38.1958	16.7341	60.7891
ENSDARG00000088703	62.0783	30.9293	25.1067	18.0135	11.2606	12.8401	43.9507	29.3916	23.7299
ENSDARG00000088707	2.14208	0.439843	0	2.327	0.283744	0.186855	0.521632	0.0797461	0.0728302
ENSDARG00000088723	0.496885	0.422257	0.266042	0.541145	0.313374	0.367656	0.26212	0.116101	0.0366235
ENSDARG00000088730	0.760384	0.775168	0.980258	0.511623	0.505565	0.634468	1.12833	1.2484	0.747856
ENSDARG00000088734	3.22713	0.805707	0.295983	1.80081	0.465149	0.415882	0.301753	0.224766	0.217029
ENSDARG00000088741	0.547479	0.55752	0.289099	0.196283	0.390489	0.259024	0.552361	0.441377	0.137108
ENSDARG00000088750	0.394684	3.63755	0.551009	1.60063	0.864191	1.1657	0.951459	0.671748	0.114441
ENSDARG00000088755	1.54362	2.03401	2.65929	0.614358	1.36199	1.39275	2.62028	2.23437	0.87126
ENSDARG00000088763	1.37425	0.51456	0.203615	0.344289	0.14529	0	0	0.214499	0.0680069
ENSDARG00000088768	3.24173	5.08212	0.826035	1.80434	4.48405	2.53121	9.72259	5.78368	4.34423
ENSDARG00000088772	10.8827	10.9829	8.42536	3.18656	4.0806	3.75386	19.1855	15.9878	7.77988
ENSDARG00000088774	0.493688	0.717077	0.515176	0.631056	0.703117	0.619028	0.960782	1.19135	0.621541
ENSDARG00000088785	1.95322	4.44371	2.50612	8.64252	18.9348	32.797	72.7806	39.6382	168.981
ENSDARG00000088789	0.253083	0.267651	0.105718	0.0281355	0.0654906	0	0.0989659	0	0.0116915
ENSDARG00000088799	1.12762	0.824039	1.38286	0.588726	0.742842	0.905636	1.29712	0.580876	0.124274
ENSDARG00000088806	4.11291	1.03381	4.95168	7.4342	27.879	19.2237	117.562	32.9227	185.099
ENSDARG00000088810	0.725048	0.326678	1.10451	0.340198	0.160674	0.298614	0.599518	0.0747413	0.327077
ENSDARG00000088817	0.793555	0.786896	1.21768	0.290856	0.521031	0.55592	1.74169	0.720052	1.01408
ENSDARG00000088820	0.557253	0.76081	0.42385	0.754528	0.275558	0.334349	0.522877	0.312092	0.0607225
ENSDARG00000088835	8.02819	3.53188	0.0619189	2.74855	1.26119	0.0607841	0.0581198	0.0365543	0.0508849
ENSDARG00000088838	978.09	948.364	1227.21	853.652	2584.14	3801.68	5946.91	10166.6	13639.8
ENSDARG00000088847	182.872	65.711	1.61514	229.658	53.7724	2.18472	0.531852	0.422581	1.05718
ENSDARG00000088862	1.78401	2.3679	2.74374	1.20289	1.46785	1.69409	1.72163	1.10852	0.888092
ENSDARG00000088865	181.351	411.47	623.186	18.0998	30.0482	20.2089	75.8467	178.135	107.155
ENSDARG00000088880	19.677	29.1209	21.2729	11.6733	17.2524	20.6829	22.7183	11.3243	7.43787
ENSDARG00000088889	10.5785	2.24681	0.380471	4.59264	0.757118	0.212954	0.330233	0	0.431647
ENSDARG00000088890	2.11108	2.72516	2.15564	1.51836	1.80114	2.94948	2.44502	1.98771	1.96248
ENSDARG00000088899	3.42103	4.8074	3.14427	1.16363	1.48284	1.53091	3.74857	2.31699	2.46351
ENSDARG00000088914	3.25816	0.593157	0.0146757	2.66255	0.259297	0	0.011226	0.000337224	0.000666871
ENSDARG00000088925	0.573702	0.573081	0.590523	0.296771	0.364811	0.404963	0.893569	0.608209	0.349247
ENSDARG00000088927	3.04271	0.158364	0	0.983927	0.625738	0	0	0	0
ENSDARG00000088929	14.9431	20.1272	11.0549	6.86656	5.19221	3.8211	18.3676	8.78776	3.60381
ENSDARG00000088930	0.32674	1.46721	0.953344	2.54477	5.20901	7.13104	6.12392	15.4223	30.4483
ENSDARG00000088938	1678.59	3144.3	4091.4	643.338	1922.57	1726.61	3832.56	4707.56	6210.55
ENSDARG00000088946	374.409	178.05	9.75086	251.286	88.9315	6.85951	0.506357	0.349834	1.36413
ENSDARG00000088951	15714.7	9150.99	7370.63	11946.5	23705.2	20518.8	64101	27199.8	13272.4
ENSDARG00000088962	4.79836	6.12905	5.85499	2.94282	4.05682	4.45168	11.571	5.46629	4.76756
ENSDARG00000088967	1.3444	2.23728	2.84321	0.581804	0.940107	1.12367	1.0014	0.867663	0.373994
ENSDARG00000088972	0.713399	0.947126	1.08296	0.274074	0.413098	0.307744	0.293328	0.286286	0.181417
ENSDARG00000088976	181.351	411.47	623.186	18.0998	30.0482	20.2089	75.8467	178.135	107.155
ENSDARG00000088979	17.8837	13.33	12.3779	2.55677	1.31258	1.66699	13.9161	5.78192	2.89152
ENSDARG00000088984	1.86674	2.53442	2.39175	0.613037	0.501965	0.701367	1.11538	0.64639	0.225024
ENSDARG00000088989	23.4616	28.1733	26.0853	14.1014	13.6344	17.9324	8.05715	5.76826	4.42982
ENSDARG00000088990	4.54142	6.14156	6.38363	2.13259	2.7824	2.07077	6.37535	4.99707	2.95238
ENSDARG00000088999	3.39933	4.16131	4.08142	0.673518	0.830501	1.13088	2.21339	0.966585	0.451351
ENSDARG00000089002	13.8906	15.382	12.4042	5.24242	5.063	5.21884	5.17241	1.4282	0.546205
ENSDARG00000089010	1.12746	0.215089	0	0.172868	0	0	0	0	0
ENSDARG00000089024	0.320558	0.489143	0.458308	0.233044	0.0880732	0.171624	0.676785	0.694561	0.242931
ENSDARG00000089034	0.469123	0.805289	0.420014	0.195493	0.584414	0.542271	0.543874	0.222375	0.317809
ENSDARG00000089038	3.70921	2.65526	1.91014	2.84157	3.2617	2.45114	4.86667	2.59701	1.81868
ENSDARG00000089039	32.7392	43.0626	37.1217	7.10694	5.89755	4.23676	12.2055	16.0905	10.1447
ENSDARG00000089042	14.137	3.97621	0.0634663	9.92774	1.86031	0	0.0766375	0	0.0127726
ENSDARG00000089054	3.47748	3.64757	6.36149	2.0882	2.19649	5.04473	3.20314	1.98447	1.5463
ENSDARG00000089055	4.13903	3.43154	2.78962	1.01104	1.48807	1.55607	3.95469	1.96609	0.833188
ENSDARG00000089056	21.2905	25.1437	19.9499	9.54085	8.70527	9.63736	40.3879	14.4165	17.433
ENSDARG00000089062	1.07819	2.21126	2.78629	0.534006	0.326554	0.657035	1.08849	0.268345	0.454047
ENSDARG00000089066	0.425404	0.377347	0.221296	0.246258	0.181423	0.353903	0.421235	0.203899	0.0948568
ENSDARG00000089068	1678.56	3144.48	4102.23	643.159	1936.49	1739.28	3833.32	4709.69	6226.17
ENSDARG00000089073	34.2424	13.6544	7.04424	16.6513	5.95115	3.04784	3.88014	3.79009	2.75328
ENSDARG00000089075	0.791614	0.794235	1.02229	0.514707	0.55991	0.412162	1.62574	0.98853	0.702705
ENSDARG00000089097	4.43768	1.85555	0.174621	3.39766	0.576909	0	0	0.000849815	0.00272849
ENSDARG00000089106	1.96335	1.25859	0.812962	0.947947	0.824587	0.776927	1.11329	1.4923	1.07946
ENSDARG00000089107	3.31335	4.50904	5.70142	1.21571	0.331346	1.36045	1.99242	1.58915	1.564
ENSDARG00000089108	2.5297	2.48288	4.87496	0.941709	1.53623	3.15081	10.3995	4.17243	2.49695
ENSDARG00000089140	1.13759	0.102289	0.0320417	0.520612	0.323922	0.185361	0	0.187912	0
ENSDARG00000089154	11343.3	5715.49	414.394	96163.3	57106	2197.86	211.47	115.417	325.022
ENSDARG00000089155	9.81172	3.16828	0.0284624	5.96723	1.18127	0.00900128	0	0.00525341	0.0589096
ENSDARG00000089162	1.00677	1.86273	0.950444	0.394674	0.575843	0.627252	0.514829	0.312203	0.133095
ENSDARG00000089163	56867.1	40365.7	3007.04	109178	53865.8	3112.43	297.613	171.951	368.244
ENSDARG00000089168	0.837751	0.866611	0.965036	0.430483	0.702916	0.616406	3.55473	2.68867	2.22729
ENSDARG00000089169	7.11987	5.89003	1.29192	4.61361	2.84741	1.81566	3.3844	3.07861	1.23328
ENSDARG00000089170	0.894029	0.803759	0.47518	0.320965	0.287878	0.173678	0.751496	0.623485	0.491954
ENSDARG00000089174	1.88101	0.407623	0.204582	1.65975	0.399642	0.503608	0.396443	0.0719059	0.00972458
ENSDARG00000089181	2.06486	4.34341	4.49512	1.84074	0.907898	1.33512	3.51985	1.92384	1.46788
ENSDARG00000089186	0.652098	0.0428512	0.0020998	1.11763	0.276861	0.0931021	0.0105407	0.0825655	0.0605783
ENSDARG00000089190	0.343618	0.190735	0.233945	0.0588141	0.177474	0.189289	0.319132	0.34304	0.163714
ENSDARG00000089204	5.13257	28.5327	31.678	8.15042	10.4082	8.21154	5.569	8.53378	3.84698
ENSDARG00000089210	5.07159	1.48743	0	2.07435	0.242369	0	0	0	0
ENSDARG00000089213	0.039577	0.0394848	0.103813	0.0586471	0.0413	0.0556815	0.264387	0.101266	0.011664
ENSDARG00000089225	0.793751	0.451996	1.09279	0.253902	0.727844	0.381962	0.631272	0.0992318	0.215228
ENSDARG00000089232	4.45994	5.07377	4.48097	1.38708	2.06955	2.26935	3.92757	1.89856	0.720493
ENSDARG00000089236	4.01656	5.44785	6.20051	0.780834	1.27454	1.11285	1.80607	0.559153	0.291623
ENSDARG00000089243	0.973392	0.722825	0.902068	0.374511	0.475224	1.44697	0.930531	0.336283	0.262032
ENSDARG00000089252	0.562081	0.666948	0.281604	0.20332	0.106521	0.132878	0.21707	0.0992524	0.110501
ENSDARG00000089260	5.56404	6.19958	5.48789	2.43705	2.54962	3.67834	3.39413	1.59734	1.30002
ENSDARG00000089271	0.576455	1.3752	0.57456	0.320027	0.455023	0.502565	1.16744	0.669757	0.258197
ENSDARG00000089273	214.239	440.318	723.198	19.7762	32.4632	21.5241	74.1624	161.484	101.704
ENSDARG00000089282	1.95611	3.81109	3.5972	1.03919	1.76091	1.65056	1.71356	2.61827	1.06272
ENSDARG00000089301	11562.9	9341.39	474.097	55022.2	29130.1	1288.94	100.689	155.945	258.766
ENSDARG00000089302	4.11743	1.59536	0.316806	2.89354	0.475822	0.341317	0.674028	0.320223	0.0741026
ENSDARG00000089303	16.3653	17.8736	14.0216	2.57567	5.41542	6.12661	13.6238	7.88804	5.29375
ENSDARG00000089311	3.13597	0.252606	0	2.12351	0.317112	0	0	0	0.0182812
ENSDARG00000089321	10.519	10.0513	10.4783	3.72071	3.74053	3.30664	7.06275	4.31828	3.2899
ENSDARG00000089331	4.28594	2.83073	1.99572	1.21501	1.58708	1.60025	0.807703	0.691362	0
ENSDARG00000089340	0.644773	0.775646	0.923356	0.149786	0.278078	0.465485	1.81294	1.09243	0.41948
ENSDARG00000089342	0.528394	0.0919624	0	0.181927	0	0	0	0	0
ENSDARG00000089345	1.78632	1.02851	0.606147	0.540365	0.467774	0.42301	1.11445	0.41778	0.245058
ENSDARG00000089347	3.85222	4.56847	2.57029	0.680028	2.29826	1.96421	3.30011	3.93094	1.81229
ENSDARG00000089352	4.78308	9.37142	7.44182	2.66155	3.06132	4.70301	4.72167	3.47885	1.59728
ENSDARG00000089355	4.84144	4.61044	3.77728	1.90467	1.84115	1.96688	3.71407	1.62529	0.62293
ENSDARG00000089357	0.172163	0.434016	0.332876	0.371589	0.340159	0.344558	1.26975	0.365931	0.637829
ENSDARG00000089363	1.34527	0.440468	0.00998287	1.22028	0.24044	0.0173639	0.0216527	0.02596	0.0260642
ENSDARG00000089368	1.78923	1.84745	1.63558	0.613455	0.0982984	0.100445	0.180726	0.161816	0.0749611
ENSDARG00000089369	0.718738	0.552911	0.451652	1.4322	1.18943	1.60526	1.53533	0.540185	0.366856
ENSDARG00000089372	6.94386	2.56029	2.26843	2.89174	1.99093	2.90089	3.39475	1.99117	1.12907
ENSDARG00000089376	1.30833	0.277068	8.20216e-06	1.06903	0.440334	0	0.0133064	0	0.0186751
ENSDARG00000089382	1761.21	3413.07	3106.82	25.8962	84.5605	59.0069	154.728	206.898	282.174
ENSDARG00000089390	4.2892	2.39609	1.51295	0.720342	0.311581	0.0994794	0.244754	0.215555	0.0277021
ENSDARG00000089396	1.48172	1.92257	2.14933	0.850894	1.3907	1.43311	2.11093	1.10992	0.916758
ENSDARG00000089397	27.5184	26.2413	26.3921	10.9211	6.94405	3.8715	15.3096	12.6747	12.5479
ENSDARG00000089405	88.0925	98.159	89.3657	36.235	27.3623	22.4629	59.0801	60.2719	55.4435
ENSDARG00000089413	1.45851	1.63572	1.62589	0.619586	0.721458	1.28091	2.03043	0.42582	0.213574
ENSDARG00000089414	0.952111	0.319659	0.339617	0.455399	0.297289	0.294543	1.07269	0.291905	0.435767
ENSDARG00000089423	0.639487	1.15616	0.704011	0.48485	0.544788	0.643829	0.467459	0.166744	0.0753146
ENSDARG00000089426	8.13499	6.94932	4.01184	6.25664	7.24674	8.55824	8.52563	9.54854	7.91389
ENSDARG00000089437	24.3707	10.684	3.32149	7.48585	1.82861	0.0321723	1.72415	0.215648	0.256141
ENSDARG00000089438	0.0656508	0.195001	0.47148	0.224649	0.511738	0.30083	1.13831	0.954975	0.260942
ENSDARG00000089448	0.625034	0.023258	0	0.102246	0	0	0	0	0
ENSDARG00000089458	0.669458	0.842873	0.698402	0.26464	0.229967	0.312793	0.407883	0.137368	0.155501
ENSDARG00000089461	1.02663	1.59454	0.750106	0.50737	0.474754	0.434144	1.01435	0.740025	0.417873
ENSDARG00000089464	0.153113	0.230844	0.355813	0.0216435	0.113988	0.168938	0.251482	0.188528	0.0147009
ENSDARG00000089465	2.93003	2.14161	0.0308097	0.144483	0.212821	0	0	0	0.0271806
ENSDARG00000089478	6.59407	6.85001	7.0591	6.14797	8.07855	9.94372	3.32962	3.42668	0.688688
ENSDARG00000089480	1.2559	1.07944	1.09708	0.412036	0.763331	0.485006	0.797878	0.334524	0.226816
