name	PC1	PC2	PC3	group
atac_L01353	2.826	-0.851	-1.303	k4me2_enh
atac_L00269	1.57	0.418	-2.931	k4me2_enh
atac_P00068	9.217	1.082	-2.19	k4me2_enh
atac_L01844	-1.69	-2.683	-3.782	k4me2_enh
atac_L01922	-1.458	-0.946	-2.108	k4me2_enh
atac_L02038	5.631	-0.498	-1.812	k4me2_enh
atac_L02060	1.885	1.271	-2.015	k4me2_enh
atac_P00461	1.931	-0.726	-2.721	k4me2_enh
atac_L02111	3.442	3.107	-0.66	k4me2_enh
atac_L02222	5.938	-1.883	-2.404	k4me2_enh
atac_L02243	2.595	-4.833	-2.417	k4me2_enh
atac_L02276	0.745	0.008	-2.437	k4me2_enh
atac_L02394	6.322	0.108	-2.101	k4me2_enh
atac_L02403	1.906	-1.531	-0.632	k4me2_enh
atac_L02461	5.185	-1.17	-3.495	k4me2_enh
atac_L02468	4.699	-3.056	-0.215	k4me2_enh
atac_L02692	11.451	-3.433	-2.127	k4me2_enh
atac_L02751	1.429	-0.254	-0.604	k4me2_enh
atac_L02808	0.158	0.641	-4.219	k4me2_enh
atac_L01781	6.085	-3.482	-0.617	k4me2_enh
atac_L03265	2.886	0.862	-1.463	k4me2_enh
atac_L03308	0.883	0.941	-2.745	k4me2_enh
atac_L03376	7.6	-0.953	-1.804	k4me2_enh
atac_L03377	3.579	-0.759	-3.22	k4me2_enh
atac_L02956	-0.112	1.272	-4.1	k4me2_enh
atac_L02962	5.215	1.107	-1.246	k4me2_enh
atac_L03440	0.631	-0.191	-2.091	k4me2_enh
atac_P00726	11.036	-1.981	-2.738	k4me2_enh
atac_L03507	0.435	-2.884	-2.249	k4me2_enh
atac_L03522	0.607	4.012	-4.349	k4me2_enh
atac_L03656	6.221	0.667	-4.249	k4me2_enh
atac_L03679	0.336	0.793	-4.121	k4me2_enh
atac_L03718	0.146	-3.901	-1.916	k4me2_enh
atac_L03722	6.943	-1.792	-1.78	k4me2_enh
atac_L03766	5.42	-3.024	-1.147	k4me2_enh
atac_L03822	2.492	-0.012	-3.387	k4me2_enh
atac_L03866	2.979	-1.27	-0.119	k4me2_enh
atac_L03952	0.914	0.209	-3.532	k4me2_enh
atac_L03953	2.29	2.536	-2.358	k4me2_enh
atac_L04025	8.237	-1.608	-0.362	k4me2_enh
atac_L04063	2.101	2.806	-1.506	k4me2_enh
atac_L04064	6.794	1.785	-1.593	k4me2_enh
atac_L03062	7.033	3.147	-4.5	k4me2_enh
atac_L04485	5.915	-2.462	-2.733	k4me2_enh
atac_L04486	6.093	-2.073	-3.685	k4me2_enh
atac_L04547	-2.576	0.865	-1.644	k4me2_enh
atac_L04581	-1.13	-0.285	-3.629	k4me2_enh
atac_L04591	4.115	-4.046	2.221	k4me2_enh
atac_L04643	3.951	-0.015	-1.401	k4me2_enh
atac_L04680	18.609	6.598	4.87	k4me2_enh
atac_L04284	1.846	-0.057	-1.597	k4me2_enh
atac_L04941	3.43	1.815	-4.016	k4me2_enh
atac_L04942	0.285	1.457	-1.774	k4me2_enh
atac_L04963	4.438	-2.514	-2.987	k4me2_enh
atac_P01036	7.078	-3.205	-2.118	k4me2_enh
atac_L04994	2.165	1.363	-2.211	k4me2_enh
atac_L04995	5.382	1.288	-3.207	k4me2_enh
atac_L05034	11.67	-1.312	0.179	k4me2_enh
atac_L05317	0.342	-1.568	-0.906	k4me2_enh
atac_L04180	1.398	3.023	-1.967	k4me2_enh
atac_P00886	4.981	-0.547	-2.39	k4me2_enh
atac_L04218	0.931	4.17	-3.903	k4me2_enh
atac_L04386	5.963	-0.034	-2.357	k4me2_enh
atac_L05712	7.518	-0.845	-1.817	k4me2_enh
atac_L05752	3.124	3.319	-4.427	k4me2_enh
atac_L05920	1.217	1.593	-2.762	k4me2_enh
atac_L05434	1.532	2.651	-1.526	k4me2_enh
atac_L06066	5.8	2.88	-2.202	k4me2_enh
atac_L06067	4.262	1.851	-4.283	k4me2_enh
atac_L06098	5.936	0.511	-3.04	k4me2_enh
atac_L06101	-2.329	0.832	-2.606	k4me2_enh
atac_L06109	6.624	-0.394	-0.116	k4me2_enh
atac_L06184	7.541	0.292	0.057	k4me2_enh
atac_L06348	5.891	-1.924	0.51	k4me2_enh
atac_L06358	5.722	-1.288	-1.246	k4me2_enh
atac_L06417	3.27	1.072	-2.414	k4me2_enh
atac_L06434	2.848	-0.141	-2.844	k4me2_enh
atac_L06442	7.115	1.884	-3.059	k4me2_enh
atac_L06494	0.85	-0.942	-2.179	k4me2_enh
atac_L06529	2.947	2.184	-3.98	k4me2_enh
atac_L06530	5.578	2.218	-5.364	k4me2_enh
atac_L06531	7.448	2.034	-3.719	k4me2_enh
atac_L06631	2.795	3.052	-0.981	k4me2_enh
atac_L06878	0.196	-1.801	-2.456	k4me2_enh
atac_L05583	5.84	-2.024	-2.124	k4me2_enh
atac_L07349	-1.046	1.803	-2.403	k4me2_enh
atac_L07353	-0.958	0.301	-3.286	k4me2_enh
atac_L07388	0.304	1.546	-2.217	k4me2_enh
atac_L07394	1.628	-1.163	-1.733	k4me2_enh
atac_L07036	0.101	0.407	-3.397	k4me2_enh
atac_P01491	3.261	0.842	-2.257	k4me2_enh
atac_L07538	3.932	1.094	-3.461	k4me2_enh
atac_L07597	5.687	1.794	0.046	k4me2_enh
atac_P01531	2.283	-2.518	-0.632	k4me2_enh
atac_L07605	4.76	-2.476	-0.506	k4me2_enh
atac_L07638	5.478	2.934	-1.406	k4me2_enh
atac_L07711	6.448	-0.309	0.003	k4me2_enh
atac_L07722	2.325	-4.497	-2.74	k4me2_enh
atac_P01546	6.179	-2.544	-1.218	k4me2_enh
atac_L07768	0.785	0.877	-2.521	k4me2_enh
atac_L07783	-0.019	2.465	-0.499	k4me2_enh
atac_P01573	8.129	-1.611	-0.383	k4me2_enh
atac_L07956	3.106	-3.554	-4.166	k4me2_enh
atac_L08108	6.522	0.784	-0.822	k4me2_enh
atac_L08142	1.166	-1.122	-1.232	k4me2_enh
atac_L08160	1.674	0.706	-2.215	k4me2_enh
atac_L08209	-0.033	1.222	-2.824	k4me2_enh
atac_L08215	10.709	1.978	-2.214	k4me2_enh
atac_L08289	5.299	0.188	-2.536	k4me2_enh
atac_L08290	6.434	0.459	-3.639	k4me2_enh
atac_L06924	-0.527	0.805	-1.421	k4me2_enh
atac_L07199	-0.404	1.761	-2.307	k4me2_enh
atac_L07209	9.208	-0.428	-3.022	k4me2_enh
atac_L07210	7.753	2.069	-3.441	k4me2_enh
atac_L08460	4.764	-1.256	-0.203	k4me2_enh
atac_L08883	6.429	-1.69	3.206	k4me2_enh
atac_P01799	7.912	-2.245	-3.284	k4me2_enh
atac_L08962	18.397	1.583	-1.496	k4me2_enh
atac_L08963	19.28	2.856	-1.036	k4me2_enh
atac_L09012	2.532	-0.967	-3.136	k4me2_enh
atac_L09013	7.988	-0.085	-1.729	k4me2_enh
atac_L09037	4.76	-1.89	-0.413	k4me2_enh
atac_L08507	12.207	2.738	-2.282	k4me2_enh
atac_L08508	1.02	3.73	-2.264	k4me2_enh
atac_L09223	4.901	-0.506	-1.031	k4me2_enh
atac_L09253	-2.453	-1.026	-1.628	k4me2_enh
atac_L09277	1.717	3.371	-2.218	k4me2_enh
atac_L09432	5.203	1.338	-1.87	k4me2_enh
atac_L09455	1.382	0.472	-2.281	k4me2_enh
atac_L09462	11.09	0.441	-4.052	k4me2_enh
atac_P01909	5.009	2.358	-2.715	k4me2_enh
atac_L09532	0.721	2.965	-2.481	k4me2_enh
atac_L09552	1.435	0.126	-0.734	k4me2_enh
atac_L09559	4.714	-0.902	-3.265	k4me2_enh
atac_L09594	2.492	2.121	-1.035	k4me2_enh
atac_L09713	10.357	2.308	-0.925	k4me2_enh
atac_P01947	8.139	2.06	-3.6	k4me2_enh
atac_L08661	3.973	2.189	-1.724	k4me2_enh
atac_L10268	8.812	-3.398	-1.303	k4me2_enh
atac_L10329	2.148	-0.973	1.305	k4me2_enh
atac_L10366	4.283	2.724	-2.951	k4me2_enh
atac_L10436	1.929	0.774	-0.834	k4me2_enh
atac_P02063	4.371	-3.565	-2.782	k4me2_enh
atac_L10466	-1.589	-2.356	-1.811	k4me2_enh
atac_P02065	2.865	-1.815	-0.721	k4me2_enh
atac_L10548	3.017	1.225	-4.931	k4me2_enh
atac_P02077	3.913	-1.398	-2.291	k4me2_enh
atac_P02081	5.165	-0.356	-2.316	k4me2_enh
atac_L10619	7.715	-5.301	0.682	k4me2_enh
atac_L10713	5.219	0.121	-3.664	k4me2_enh
atac_L10721	6.723	0.518	-2.499	k4me2_enh
atac_L10775	11.258	1.356	-0.524	k4me2_enh
atac_L10783	1.068	0.364	1.191	k4me2_enh
atac_L10789	2.722	1.247	-3.63	k4me2_enh
atac_L10847	4.625	-3.619	-3.332	k4me2_enh
atac_L10984	5.682	-0.562	-2.456	k4me2_enh
atac_L11009	3.881	-0.492	-3.841	k4me2_enh
atac_L11025	5.666	1.056	-3.725	k4me2_enh
atac_L11036	3.071	-1.545	0.202	k4me2_enh
atac_L11071	11.109	-0.997	0.442	k4me2_enh
atac_L11099	9.119	-1.586	-2.072	k4me2_enh
atac_L11100	10.864	-0.213	-2.958	k4me2_enh
atac_L11138	9.569	4.447	-4.056	k4me2_enh
atac_L11179	2.799	1.407	-1.738	k4me2_enh
atac_L10011	1.988	-0.328	-2.194	k4me2_enh
atac_P02209	2.162	1.349	-2.375	k4me2_enh
atac_L11589	1.187	-1.943	-0.811	k4me2_enh
atac_L09892	-1.106	0.825	-2.193	k4me2_enh
atac_L10055	1.655	-0.623	-2.046	k4me2_enh
atac_L10104	-0.171	-3.569	-0.821	k4me2_enh
atac_L12029	4.252	0.916	-0.865	k4me2_enh
atac_L12036	4.86	-3.682	-3.864	k4me2_enh
atac_L12037	11.482	-2.966	-1.031	k4me2_enh
atac_L12177	8.019	-0.79	1.292	k4me2_enh
atac_L12224	4.537	0.65	-3.831	k4me2_enh
atac_L12225	4.171	1.343	-2.838	k4me2_enh
atac_P02320	8.288	-1.014	-2.567	k4me2_enh
atac_L12232	2.923	1.484	-1.889	k4me2_enh
atac_L12428	2.309	-0.763	-2.039	k4me2_enh
atac_L12433	4.453	0.703	-2.982	k4me2_enh
atac_L12578	3.843	-1.01	-2.14	k4me2_enh
atac_L12589	3.962	-1.784	1.141	k4me2_enh
atac_P02399	3.119	0.343	-2.477	k4me2_enh
atac_L12679	4.673	1.979	-2.556	k4me2_enh
atac_L12758	4.039	-2.053	-0.594	k4me2_enh
atac_L12958	3.924	3.01	-3.329	k4me2_enh
atac_L12969	2.942	1.208	-0.675	k4me2_enh
atac_L13020	2.312	-2.588	-0.637	k4me2_enh
atac_L13026	0.764	0.022	-1.031	k4me2_enh
atac_L13027	4.216	-0.168	-0.855	k4me2_enh
atac_L13040	10.121	0.561	0.928	k4me2_enh
atac_L13110	2.508	0.742	-1.921	k4me2_enh
atac_L13129	8.863	0.041	-3.689	k4me2_enh
atac_L13146	6.667	-1.277	-1.38	k4me2_enh
atac_P02519	1.215	1.656	-3.05	k4me2_enh
atac_L11860	5.46	-1.241	-3.913	k4me2_enh
atac_L11915	2.886	0.722	-0.169	k4me2_enh
atac_L11954	-0.848	1.247	-2.616	k4me2_enh
atac_L13645	1.862	-1.795	-1.549	k4me2_enh
atac_L13679	3.342	1.005	0.076	k4me2_enh
atac_L13693	7.81	-3.351	-1.996	k4me2_enh
atac_L13713	4.662	-1.531	-4.178	k4me2_enh
atac_L13849	11.133	-1.696	1.704	k4me2_enh
atac_L13895	1.622	0.513	-2.356	k4me2_enh
atac_L13978	3.207	0.726	4.359	k4me2_enh
atac_L14043	6.859	-2.682	0.019	k4me2_enh
atac_P02713	13.989	3.008	-2.837	k4me2_enh
atac_P02721	2.779	1.338	-2.517	k4me2_enh
atac_L14177	4.768	-1.409	-2.498	k4me2_enh
atac_L14185	6.376	0.669	-1.788	k4me2_enh
atac_P02758	3.76	-0.109	-0.979	k4me2_enh
atac_L14279	6.022	2.905	-3.533	k4me2_enh
atac_L14403	6.926	1.03	-0.907	k4me2_enh
atac_L14438	2.378	-2.602	-2.736	k4me2_enh
atac_L14439	2.441	-2.515	-2.158	k4me2_enh
atac_L13392	0.992	-2.585	-1.519	k4me2_enh
atac_L13245	2.157	-1.798	-1.521	k4me2_enh
atac_L14909	-1.335	5.3	-5.017	k4me2_enh
atac_P02866	6.547	0.089	-2.979	k4me2_enh
atac_L14951	2.106	-0.938	-3.288	k4me2_enh
atac_L15012	4.092	1.527	-3.622	k4me2_enh
atac_L15077	0.201	-4.228	-2.446	k4me2_enh
atac_L15173	5.431	-0.603	-2.656	k4me2_enh
atac_L14613	2.845	2.198	-2.584	k4me2_enh
atac_L15268	7.682	-3.581	-0.665	k4me2_enh
atac_L15378	0.985	-0.645	-4.334	k4me2_enh
atac_L15395	6.547	-1.464	-0.949	k4me2_enh
atac_L15511	4.865	0.603	-1.973	k4me2_enh
atac_P02972	5.584	0.908	-2.819	k4me2_enh
atac_L15562	11.27	0.462	-1.316	k4me2_enh
atac_L14681	1.23	0.888	-0.71	k4me2_enh
atac_L15658	6.44	0.042	-0.017	k4me2_enh
atac_L15692	-0.773	0.798	-2.919	k4me2_enh
atac_L15830	-0.391	3.084	-1.765	k4me2_enh
atac_L15831	6.379	1.682	0.563	k4me2_enh
atac_L15832	3.865	-0.403	-1.408	k4me2_enh
atac_L15867	7.715	-3.619	-0.741	k4me2_enh
atac_P03037	5.033	-1.741	-1.474	k4me2_enh
atac_L15995	7.249	-2.802	-1.493	k4me2_enh
atac_L14708	3.035	-0.592	-0.497	k4me2_enh
atac_L14722	6.795	-0.729	-0.731	k4me2_enh
atac_L14785	11.218	2.176	-0.439	k4me2_enh
atac_L14786	6.885	1.532	-0.502	k4me2_enh
atac_L14835	0.799	0.442	-1.503	k4me2_enh
atac_L14860	-0.028	-0.923	1.032	k4me2_enh
atac_L16114	4.511	3.453	-2.585	k4me2_enh
atac_L16404	0.156	-0.631	-1.767	k4me2_enh
atac_L16428	9.788	-0.305	2.311	k4me2_enh
atac_L16515	0.867	-2.539	-2.956	k4me2_enh
atac_P03186	6.147	0.823	-0.642	k4me2_enh
atac_P03090	1.475	0.085	-2.091	k4me2_enh
atac_P03189	4.098	-5.6	-3.854	k4me2_enh
atac_L16608	5.122	-5.682	-3.204	k4me2_enh
atac_L16609	4.621	-5.099	-3.48	k4me2_enh
atac_L16610	4.717	-3.661	-3.633	k4me2_enh
atac_L16664	6.981	-3.3	-1.941	k4me2_enh
atac_L16769	9.111	-3.595	-4.282	k4me2_enh
atac_L16828	1.176	-1.832	-0.719	k4me2_enh
atac_L16873	6.694	-1.291	-1.747	k4me2_enh
atac_L16175	8.987	-0.695	-1.953	k4me2_enh
atac_L16177	1.459	2.293	-2.86	k4me2_enh
atac_L16178	6.507	3.955	-5.343	k4me2_enh
atac_L17262	3.524	0.452	-3.248	k4me2_enh
atac_L17318	0.927	-0.885	-0.481	k4me2_enh
atac_L17441	5.179	1.028	-1.566	k4me2_enh
atac_L16208	9.498	-4.017	-1.522	k4me2_enh
atac_L16212	7.635	1.735	-0.842	k4me2_enh
atac_L17577	4.565	0.283	-2.384	k4me2_enh
atac_L17637	0.821	1.376	-1.979	k4me2_enh
atac_L17692	0.805	-1.329	-0.396	k4me2_enh
