name	PC1	PC2	PC3	PC4	PC5	PC6	category
atac_L11956	-4.015	-1.061	0.847	-0.303	-0.526	-0.797	enh
atac_L11960	0.254	-1.275	-0.863	-0.269	-0.642	0.201	enh
atac_L11966	-2.423	0.161	0.336	-0.35	-0.571	-1.15	enh
atac_L11967	-1.649	-0.508	-0.198	1.334	-1.427	-0.355	enh
atac_L11969	-0.414	-0.486	-0.735	0.083	2.122	-1.208	enh
atac_P02270	-2.414	-0.229	0.235	-0.214	-0.23	-0.154	enh
atac_L11973	-4.16	-0.511	-0.309	0.226	-0.58	-0.186	enh
atac_P02273	-4.261	0.146	-0.718	1.011	-1.219	0.936	enh
atac_L11975	-3.697	-0.232	1.102	-0.705	-1.08	-0.548	enh
atac_L11976	-3.436	-1.041	0.25	-0.459	-0.747	0.352	enh
atac_L11977	-1.542	2.072	0.485	4.104	0.91	-0.024	enh
atac_L11978	-1.385	1.059	1.621	-1.304	-0.247	0.314	enh
atac_L11980	-2.928	0.022	0.557	0.75	-0.457	-0.356	enh
atac_P02275	-2.625	0.249	0.953	-1.105	-0.257	0.666	enh
atac_L11981	-4.707	0.019	-0.322	0.108	-0.683	-0.606	enh
atac_L11982	-5.457	-0.724	0.511	-0.128	-0.315	-0.401	enh
atac_L11984	0.948	2.849	0.419	0.661	-0.455	-1.12	enh
atac_L11985	-1.614	0.055	1.726	-1.441	-0.569	1.655	enh
atac_L11986	-2.082	0.385	1.702	-1.581	-0.184	1.399	enh
atac_L11989	6.303	2.069	-0.139	-0.97	-0.74	1.292	enh
atac_L11990	4.76	3.013	-1.609	-1.488	0.105	0.119	enh
atac_L11994	-0.422	0.339	2.428	-1.313	0.414	0.355	enh
atac_L11998	0.624	1.585	-1.009	1.437	0.326	-0.594	enh
atac_L12007	-1.113	-0.869	1.327	0.298	-1.208	-1.098	enh
atac_P02282	-1.299	0.493	0.635	-1.189	-0.027	1.449	enh
atac_L12010	-0.29	1.084	-0.154	-0.068	-0.717	-1.485	enh
atac_P02285	-1.379	0.679	1.073	-1.336	-0.422	0.655	enh
atac_P02286	-1.959	1.032	1.45	1.809	-0.934	0.03	enh
atac_P02287	-1.304	0.157	1.261	1.01	-0.854	-0.244	enh
atac_L12017	-0.661	0.401	-0.235	-0.858	1.352	-0.672	enh
atac_L12019	-0.577	0.474	1.86	-1.202	0.334	-0.094	enh
atac_L12020	0.941	-0.188	1.46	-1.513	-1.904	-0.595	enh
atac_L12022	-0.253	0.888	0.818	-1.213	0.042	0.573	enh
atac_L12025	1.547	0.259	1.54	-0.93	2.072	-0.822	enh
atac_L12027	0.681	0.856	1.003	-0.742	2.028	-0.396	enh
atac_L12028	-0.058	1.963	-0.33	-0.87	-0.641	-0.476	enh
atac_L12029	2.287	-0.668	-0.891	-1.416	-0.495	0.829	enh
atac_L12031	2.862	2.49	1.054	-0.845	-0.798	2.074	enh
atac_L12033	3.877	1.885	-0.64	-0.336	-0.041	-1.777	enh
atac_L12035	7.57	3.852	1.172	3.356	0.896	2.208	enh
atac_L12036	3.932	-0.26	-2.938	0.23	-0.716	-0.276	enh
atac_L12037	8.643	-0.183	-0.326	2.722	0.386	1.74	enh
atac_P02293	-0.411	0.466	0.176	1.261	-1.588	0.658	enh
atac_L12040	-2.104	2.796	0.294	-0.768	0.806	0.241	enh
atac_L12041	-0.21	1.448	1.63	-0.15	-0.821	0.201	enh
atac_L12042	-3.507	-0.507	1.231	-0.384	-0.536	-1.009	enh
atac_L12048	0.414	-0.009	-0.251	-0.771	-0.103	-0.965	enh
atac_P02296	-1.776	-0.632	1.312	-0.293	-1.006	-1.593	enh
atac_L12061	-2.712	-0.986	1.129	0.311	-0.198	-1.133	enh
atac_L12063	1.643	2.093	1.54	-0.048	0.073	0.97	enh
atac_L12064	3.815	2.028	-0.221	-0.487	0.59	-0.936	enh
atac_L12068	-0.551	1.377	1.304	-1.261	0.192	0.653	enh
atac_L12069	-0.04	1.272	1.101	-0.031	-0.597	-1.273	enh
atac_L12070	-2.894	0.194	1.427	-0.508	0.636	-1.21	enh
atac_L12077	-1.584	0.021	1.173	0.044	-2.193	1.046	enh
atac_L12081	3.278	1.457	-2.105	0.064	1.61	-1.073	enh
atac_P02299	-2.145	0.763	0.918	0.137	-0.199	-0.997	enh
atac_P02300	-0.217	1.222	0.02	-0.276	0.182	-1.458	enh
atac_L12090	-3.157	0.015	1.472	-0.694	-0.522	-0.346	enh
atac_L12091	-0.381	-2.385	-0.525	-0.811	-1.032	-0.194	enh
atac_L12102	3.694	2.451	0.771	-0.267	0.381	-2.06	enh
atac_L12106	-0.643	0.154	1.29	0.152	-1.696	-0.468	enh
atac_L12110	-1.228	-0.421	0.616	0.028	-0.612	-1	enh
atac_L12114	-0.187	-0.081	-1.437	-0.331	0.555	-1.173	enh
atac_L12116	-0.706	0.748	0.755	0.326	1.113	-0.38	enh
atac_L12120	-2.853	1.009	0.999	-0.46	0.376	-1.39	enh
atac_L12121	3.793	2.169	-0.35	-1.587	0.224	0.904	enh
atac_L12125	-1.615	-0.255	1.07	-1.32	0.064	1.274	enh
atac_L12126	-1.063	0.534	2.705	-0.834	0.896	-0.347	enh
atac_L12127	-2.024	0.52	0.573	-0.549	-0.741	-0.394	enh
atac_L12131	-2.34	-1.623	0.705	0.126	1.294	-0.655	enh
atac_L12132	2.208	1.369	0.793	-1.259	0.594	1.369	enh
atac_L12134	-1.738	0.025	0.945	0.739	-1.516	-0.815	enh
atac_L12137	-3.216	-1.601	-0.661	0.016	-0.585	-0.475	enh
atac_L12140	-2.93	-1.457	-0.391	-0.173	-2.156	0.108	enh
atac_L12145	-3.024	-0.787	1.536	-1.125	-0.752	0.885	enh
atac_P02309	0.514	0.906	3.261	-1.053	-0.65	1.298	enh
atac_P02310	-1.366	-0.766	0.657	0.101	0.962	-0.355	enh
atac_L12158	-0.683	0.573	1.989	-1.565	0.874	0.307	enh
atac_L12161	-0.24	0.885	1.867	-1.753	-1.292	0.781	enh
atac_P02313	-3.902	-0.839	1.237	-0.647	-1.325	0.038	enh
atac_L12177	5.456	0.463	0.916	-0.047	-1.462	0.452	enh
atac_L12183	-0.424	-1.085	1.535	-1.397	-0.261	0.674	enh
atac_L12186	0.704	-0.141	2.837	-1.892	-0.583	-0.281	enh
atac_L12187	1.438	-0.746	2.847	-1.745	-1.292	-1.576	enh
atac_L12188	3.67	-0.879	2.5	-2.986	0.05	1.051	enh
atac_L12190	2.565	-0.494	5.088	1.002	-1.008	1.675	enh
atac_L12191	3.49	-0.239	4.562	1.403	0.689	0.511	enh
atac_L12198	0.767	2.215	0.311	-1.287	-0.933	0.853	enh
atac_L12199	-0.874	-0.737	1.479	0.372	-1.34	-0.861	enh
atac_L12200	-1.049	1.975	0.281	0.6	-0.587	-0.5	enh
atac_L12206	3.656	2.379	-0.668	-0.212	-0.214	-0.361	enh
atac_L12210	-3.482	-0.437	0.386	-1.163	-0.276	2.294	enh
atac_L12211	-1.352	0.412	0.165	0.686	-0.268	-0.962	enh
atac_L12212	-4.139	-1.829	0.329	-0.441	-1.14	0.433	enh
atac_L12213	-0.161	0.816	0.784	-0.308	0.385	0.271	enh
atac_L12214	-0.283	1.968	1.553	0.618	-0.245	-1.72	enh
atac_L12216	-3.98	-0.729	-0.628	-0.387	-0.547	0.676	enh
atac_P02318	-1.068	-0.042	1.195	-1.287	-0.022	0.617	enh
atac_L12222	0.467	1.313	0.457	-0.77	0.706	-1.031	enh
atac_L12224	1.383	-0.42	-2.606	-0.088	-0.146	0.392	enh
atac_P02320	4.625	-0.196	-1.172	-0.472	-1.343	0.767	enh
atac_P02322	0.1	1.824	0.107	-1.14	-0.777	0.43	enh
atac_L12231	1.227	2.355	1.232	-1.114	0.707	-1.798	enh
atac_P02323	-0.773	0.26	2.635	0.969	0.488	-0.511	enh
atac_L12233	2.887	2.504	-0.892	-1.116	2.493	-0.357	enh
atac_P02324	1.391	0.253	1.9	-0.658	-0.673	1.357	enh
atac_P02328	1.107	0.989	1.048	0.594	0.564	-0.417	enh
atac_L12243	0.113	-0.507	1.127	-0.403	-0.744	-0.284	enh
atac_P02329	-1.647	-0.976	-0.574	0.531	-0.462	-0.872	enh
atac_L12245	7.243	3.08	0.593	2.964	0.362	1.124	enh
atac_L12246	-1.731	1.744	-0.13	1.643	0.572	-0.61	enh
atac_L12248	1.802	1.55	-0.375	3.642	0.395	0.051	enh
atac_P02332	0.433	0.583	2.125	-0.143	1.52	-0.186	enh
atac_P02333	1.839	1.68	0.122	-0.848	0.354	-0.737	enh
atac_L12252	3.833	1.618	1.159	-1.215	-0.585	-1.789	enh
atac_P02334	0.944	1.454	0.463	-0.629	-0.717	-1.043	enh
atac_L12253	-2.299	-0.296	1.38	-0.827	-1.058	0.085	enh
atac_L12254	-1.944	-0.218	1.64	0.135	0.086	-1.055	enh
atac_L12260	-2.49	0.656	0.189	-0.244	-0.044	-1.401	enh
atac_L12261	-3.245	-0.289	2.488	-0.808	-0.379	1.258	enh
atac_L12262	-3.867	0.045	0.735	-0.776	-0.684	0.063	enh
atac_L12263	0.971	0.736	-0.921	-1.854	-0.334	1.848	enh
atac_L12267	4.038	1.246	-1.238	-1.36	-0.153	1.021	enh
atac_L12268	4.199	1.944	-0.532	-0.157	0.343	-1.468	enh
atac_L12269	2.937	2.8	0.096	-1.705	0.82	0.635	enh
atac_L12277	2.001	2.416	-0.201	-0.258	0.192	0.158	enh
atac_P02341	-1.24	0.998	0.422	-0.29	-1.045	-0.989	enh
atac_P02343	-3.475	1.077	0.296	-0.857	0.826	1.021	enh
atac_L12279	-1.536	-0.136	1.393	-1.318	-0.23	1.518	enh
atac_P02344	-3.33	-0.319	0.591	-0.213	-0.269	-0.811	enh
atac_L12289	5.183	3.646	-0.271	2.534	0.552	0.911	enh
atac_L12295	-1.937	-0.571	1.365	-0.419	-1.632	-0.992	enh
atac_L12299	-0.764	0.513	0.969	-0.802	-1.206	-0.75	enh
atac_L12314	0.968	1.005	0.705	-1.209	0.221	1.026	enh
atac_P02348	-1.615	-0.812	0.806	-0.789	-1.012	0.271	enh
atac_P02351	-0.539	0.494	1.162	-0.744	-1.067	-0.674	enh
atac_L12332	1.77	1.482	-0.262	2.608	0.177	1.02	enh
atac_P02352	-2.701	0.115	-0.635	-0.518	-0.685	0.893	enh
atac_L12337	2.254	0.87	-0.252	-0.195	-0.868	1.061	enh
atac_L12343	-1.551	-0.554	1.917	-0.194	-0.304	-0.463	enh
atac_L12344	-0.983	0.076	2.431	0.963	-0.14	0.885	enh
atac_L12345	-3.291	0.401	1.554	-0.685	-0.859	-0.942	enh
atac_L12354	-4.82	-0.625	0.26	-0.183	0.094	0.01	enh
atac_L12358	6.043	2.795	-0.337	2.666	0.674	1.152	enh
atac_L12361	4.544	2.647	-1.442	-0.346	-0.157	-2.03	enh
atac_L12368	-1.627	0.077	1.051	2.312	0.128	1.13	enh
atac_L12370	-5.124	-0.231	0.293	0.783	0.104	0.435	enh
atac_L12371	-2.977	1.155	0.131	-0.475	0.01	-0.48	enh
atac_L12372	-1.064	1.433	0.851	0.329	0.094	-0.8	enh
atac_L12374	2.161	0.522	-1.064	0.749	-0.832	-1.679	enh
atac_L12375	-5.502	-0.332	0.304	-0.35	-0.604	1.091	enh
atac_P02356	-5.798	-0.269	-1.526	0.32	0.166	0.852	enh
atac_L12429	4.644	3.105	-1.028	-1.127	0.468	0.006	enh
atac_L12430	5.389	2.597	0.679	2.089	-0.968	0.576	enh
atac_P02358	-0.193	-0.235	1.045	0.042	-0.597	-0.042	enh
atac_L12433	2.126	-0.961	-1.74	0.139	-0.823	-0.514	enh
atac_P02359	0.836	2.089	1.029	-1.017	-0.628	-0.794	enh
atac_P02360	-1.281	0.577	1.515	0.607	0.343	0.723	enh
atac_L12434	2.589	2.784	1.394	-0.385	-0.271	1.47	enh
atac_L12437	-2.953	0.827	-0.296	-0.461	0.261	-0.186	enh
atac_L12438	-1.999	-0.305	1.031	-1.421	0.088	1.18	enh
atac_P02367	-0.122	0.531	2.723	-0.09	0.067	1.138	enh
atac_P02368	-1.146	0.095	0.535	-0.071	-0.549	-0.97	enh
atac_P02369	2.253	2.314	0.614	0.423	1.066	2.058	enh
atac_L12462	-2.957	0.014	0.472	-0.881	-0.993	0.44	enh
atac_P02372	-4.798	0.88	0.562	-0.336	-0.565	0.079	enh
atac_L12473	4.621	1.041	0.049	-1.902	1.779	-0.107	enh
atac_L12477	1.363	0.578	0.369	-0.873	0.092	-1.216	enh
atac_P02374	-1.051	-0.927	1.061	-0.664	-0.706	-1.599	enh
atac_L12487	-3.367	-0.187	1.384	-0.51	-0.662	-0.94	enh
atac_L12494	3.283	3.357	-1.354	0.159	1.205	-1.121	enh
atac_L12496	3.298	2.577	0.616	3.017	-0.072	1.282	enh
atac_L12510	3.252	0.25	1.817	-1.513	-0.981	-1.244	enh
atac_L12519	6.384	2.334	-1.259	-0.978	-0.032	-1.165	enh
atac_L12525	-0.574	1.855	1.038	-0.986	0.288	-0.521	enh
atac_P02380	-2.513	-0.738	1.221	-0.807	-0.745	-0.233	enh
atac_L12526	5.165	1.786	-1.307	1.914	0.342	1.102	enh
atac_L12527	5.673	2.193	0.068	1.929	1.48	0.398	enh
atac_L12534	3.118	1.641	-0.734	-0.716	0.325	-1.558	enh
atac_L12535	2.469	2.103	1.483	1.487	1.872	1.555	enh
atac_L12536	-1.675	-0.947	-0.825	-0.686	-1.094	0.355	enh
atac_P02381	1.855	2.047	-0.168	-0.487	-0.212	0.03	enh
atac_L12542	-3.533	-0.312	0.483	-0.668	-0.527	0.478	enh
atac_L12543	-0.319	1.582	0.143	-1.621	-0.97	1.333	enh
atac_L12546	4.572	3.58	-0.944	0.048	2.151	-2.308	enh
atac_P02382	0.92	1.63	0.986	-0.739	0.226	0.263	enh
atac_L12551	2.771	1.503	-0.34	-0.365	-1.593	2.397	enh
atac_L12553	0.383	0.907	0.89	1.127	-0.675	-1.053	enh
atac_L12555	-0.54	0.276	0.632	-1.133	0.083	0.193	enh
atac_L12556	-1.777	0.223	1.09	-0.407	-0.668	-1.566	enh
atac_L12557	0.318	0.036	-0.25	0.454	0.195	1.652	enh
atac_P02386	-1.619	-0.281	0.986	0.25	-1.055	1.198	enh
atac_L12563	1.246	2.306	-1.69	0.872	-1.119	-0.186	enh
atac_L12571	2.389	0.642	-1.417	0.556	1.14	-2.167	enh
atac_P02389	-1.28	-0.003	1.164	-0.28	-0.288	-0.766	enh
atac_P02390	0.613	1.377	-0.375	-1.031	-0.73	0.861	enh
atac_L12575	4.382	2.5	1.294	0.971	-0.092	0.795	enh
atac_P02393	-0.93	1	1.27	-0.69	-1.593	-0.988	enh
atac_L12577	1.778	0.803	1.781	-0.774	0.553	-0.15	enh
atac_L12578	1.231	0.059	-1.574	-0.559	0.555	-1.151	enh
atac_L12587	-2.953	-0.095	1.209	-1.124	-0.257	0.872	enh
atac_L12591	4.19	0.732	-2.398	0.165	1.153	-0.653	enh
atac_L12592	-2.71	-0.068	0.671	0.404	-0.153	-0.969	enh
atac_P02394	-2.234	-1.237	1.048	-0.894	0.376	0.052	enh
atac_L12595	-2.711	0.335	-1.033	-0.184	0.622	-0.847	enh
atac_P02395	-0.178	-0.019	-0.436	-0.718	0.578	-0.278	enh
atac_P02396	-1.396	0.37	1.59	0.217	-0.417	-0.279	enh
atac_L12601	1.302	1.396	0.357	0.506	2.224	0.358	enh
atac_L12603	-2.558	-1.178	1.133	4.053	0.612	0.711	enh
atac_P02399	0.886	-0.647	-1.339	0.756	0.529	0.816	enh
atac_L12608	2.941	1.53	-0.538	-1.04	-1.153	-0.974	enh
atac_L12610	5.619	1.743	0.217	1.256	-0.648	-1.442	enh
atac_L12611	2.136	1.627	-1.912	-0.337	-0.624	-0.328	enh
atac_L12612	1.276	1.169	-0.241	1.01	-0.473	1.309	enh
atac_L12614	2.229	0.279	0.848	2.751	1.157	-1.646	enh
atac_P02400	1.111	1.446	-0.48	-0.523	-0.442	-1.081	enh
atac_L12624	-3.679	-1.099	0.474	-0.048	-0.54	-0.868	enh
atac_L12628	-1.514	1.561	1.721	1.894	0.346	2.526	enh
atac_P02403	-3.473	0.533	0.898	-0.546	0.932	-0.86	enh
atac_L12630	-1.726	-0.655	-0.229	-0.703	0.225	-0.49	enh
atac_L12631	-0.55	0.259	1.782	-0.698	1.09	-1.045	enh
atac_L12635	0.821	1.036	2.27	0.125	-1.35	-0.634	enh
atac_L12637	-4.232	-0.651	-0.284	-0.182	1.034	-0.036	enh
atac_L12638	-5.311	-0.307	-0.39	0.065	0.242	0.052	enh
atac_L12639	-4.569	-0.847	1.173	0.31	0.153	1.494	enh
atac_L12640	-4.324	-0.647	1.054	0.558	-1.184	0.844	enh
atac_L12641	6.529	3.216	1.28	-1.241	-1.363	1.533	enh
atac_L12642	3.719	1.071	-0.221	2.96	0.319	1.594	enh
atac_L12644	6.04	3.862	-0.599	1.42	2.146	0.482	enh
atac_L12647	-2.329	-0.154	-0.343	0.163	1.233	-0.105	enh
atac_L12661	-4.18	-1.485	-0.561	0.144	-1.515	-0.659	enh
atac_L12675	2.771	2.61	0.136	-1.328	-0.371	0.302	enh
atac_L12679	2.567	-0.959	-1.001	-0.612	0.301	1.247	enh
atac_L12682	6.656	3.026	-0.144	0.367	-1.001	0.6	enh
atac_P02414	-4.341	-0.183	0.61	-0.792	0.624	0.605	enh
atac_L12690	-2.702	0.203	-0.088	0.567	0.191	-0.708	enh
atac_P02415	0.518	1.35	-0.689	3.333	0.199	-0.254	enh
atac_P02416	-1.992	-0.814	0.287	-1.127	0.329	1.064	enh
atac_L12693	5.738	4.039	-1.175	-0.463	-0.449	-2.271	enh
atac_L12694	7.046	-0.397	0.695	1.919	-0.198	0.137	enh
atac_L12702	-0.57	1.924	0.182	1.806	0.771	1.008	enh
atac_L12703	-1.471	0.098	0.605	-0.406	-0.308	-0.505	enh
atac_L12708	-2.37	2.41	-1.21	-0.131	0.413	0.004	enh
atac_L12712	-1.512	1.379	2.4	-1.716	0.113	1.255	enh
atac_L12713	-4.244	-0.529	0.402	-0.013	-0.319	-0.388	enh
atac_L12720	-2.935	-0.831	0.666	-0.771	-1.269	0.23	enh
atac_L12721	-1.524	0.634	1.895	-1.887	0.282	1.703	enh
atac_L12722	3.268	2.651	-0.433	0.814	0.8	0.103	enh
atac_P02424	-1.726	-0.6	2.112	2.393	-0.276	0.245	enh
atac_L12726	-1.751	-1.515	1.336	-0.113	0.307	0.908	enh
atac_L12730	0.397	1.62	0.677	-1.155	1.572	0.664	enh
atac_L12734	-2.745	0.169	1.093	-0.573	-0.978	0.385	enh
atac_P02428	-1.031	0.278	0.215	-0.219	-1.129	-0.747	enh
atac_L12742	2.957	2.476	0.374	1.004	0.27	2.506	enh
atac_L12743	1.749	3.218	-0.76	-0.855	-0.7	-0.069	enh
atac_P02431	-1.983	0.307	0.895	-0.542	-0.508	0.046	enh
atac_L12748	-1.959	1.822	1.743	0.623	-1.556	-0.748	enh
atac_L12749	-4.386	0.974	-0.023	-0.013	0.233	-0.419	enh
atac_P02432	-4.01	0.174	-0.012	-0.07	-0.393	-0.389	enh
atac_P02435	-0.818	-0.176	1.851	0.191	-0.31	0.141	enh
atac_P02436	0.521	1.736	1.655	1.042	0.864	0.098	enh
atac_L12751	3.158	3.036	0.041	0.149	0.748	1.191	enh
atac_L12752	4.335	2.93	0.65	0.907	0.414	0.561	enh
atac_L12754	-0.648	1.232	-0.457	-0.754	1.144	-1.558	enh
atac_L12760	1.387	1.593	0.65	1.381	1.579	-1.554	enh
atac_P02437	-2.538	-0.406	0.561	2.161	1.033	0.116	enh
atac_P02438	-3.385	-0.221	0.568	-0.493	-0.918	-0.206	enh
atac_L12762	0.853	1.956	2.565	-1.011	1.852	0.426	enh
atac_L12766	-6.184	-0.387	0.492	-0.054	0.449	2.314	enh
atac_L12767	-5.915	-0.202	0.113	0.55	-0.082	0.325	enh
atac_L12768	-6.798	-0.833	-0.271	0.372	-0.505	0.119	enh
atac_L12769	-6.76	-0.799	-0.394	0.434	-0.429	-0.018	enh
atac_L12770	-3.255	-0.783	0.505	-0.063	-0.751	-1.12	enh
atac_L12772	-1.441	0.029	-0.263	-0.594	-0.233	0.391	enh
atac_L12780	-4.001	0.567	-0.426	-0.021	0.213	-1.496	enh
atac_L12791	-0.312	0.767	1.3	-0.597	0.554	0.718	enh
atac_P02444	-2.878	0.021	0.202	-0.181	-1.214	-0.935	enh
atac_P02445	0.474	-0.17	1.276	-0.471	1.325	-0.619	enh
atac_L12798	-1.596	1.186	-0.126	-0.484	-0.844	-0.957	enh
atac_P02446	-0.092	0.745	-0.125	-0.233	-0.134	0.501	enh
atac_P02448	-1.194	0.388	-0.479	-0.39	-0.167	-0.438	enh
atac_P02449	3.699	2.559	1.25	0.491	0.601	0.429	enh
atac_L12803	-2.385	-0.402	1.014	0.089	0.913	-1.109	enh
atac_P02450	0.795	0.181	0.845	0.625	1.061	0.253	enh
atac_L12813	2.49	1.603	0.973	0.175	1.441	-0.057	enh
atac_L12814	2.061	1.38	-1.977	-0.541	0.49	-1.239	enh
atac_L12815	2.801	2.676	-0.663	-0.169	-0.76	0.7	enh
atac_L12823	4.505	2.828	-0.29	1.517	0.391	0.441	enh
atac_L12826	-4.489	-0.114	0.067	0.024	0.205	-0.88	enh
atac_L12827	-4.782	-1.331	0.348	-0.14	-0.86	-0.002	enh
atac_L12833	-0.917	0.462	1.004	-0.234	0.007	-1.599	enh
atac_L12834	-3.466	0.7	-0.211	0.473	1.55	-0.579	enh
atac_L12835	2.779	1.358	-0.231	2.121	0.346	-0.466	enh
atac_L12838	-3.778	-0.748	0.937	-0.589	0.194	-0.182	enh
atac_L12841	-3.66	0.807	-0.504	-0.083	0.152	-0.339	enh
atac_L12842	-0.154	0.278	-0.424	-0.851	0.083	-1.049	enh
atac_P02456	-1.42	-0.543	0.703	-0.867	-0.021	-0.896	enh
atac_L12851	-0.849	0.82	0.373	-0.358	-0.484	-1.253	enh
atac_P02457	-2.347	-0.417	-1.687	-0.274	0.924	0.4	enh
atac_L12861	-0.472	1.704	0.533	-0.599	0.951	-1.735	enh
atac_P02460	-0.013	1.352	1.284	-0.855	0.158	-0.983	enh
atac_P02461	-1.94	0.47	0.882	-0.613	2.059	-0.008	enh
atac_L12862	2.992	2.472	0.699	3.101	0.994	-1.011	enh
atac_L12865	2.699	3.02	0.037	-0.461	-0.757	-1.96	enh
atac_L12866	2.211	1.757	1.638	2.166	1.099	-0.829	enh
atac_L12867	-3.277	-0.045	1.28	-0.889	-0.64	0.763	enh
atac_L12868	-1.593	0.322	2.966	2.664	-0.62	2.094	enh
atac_L12871	-4.013	-0.278	0.887	2.389	1.023	0.69	enh
atac_P02464	-2.445	-0.135	-1.401	0.859	-0.558	-0.896	enh
atac_L12873	-1.282	0.525	-0.876	0.825	-0.864	-0.228	enh
atac_L12874	-1.461	0.35	-1.448	0.006	-1.023	-0.754	enh
atac_L12875	-0.885	1.181	0.202	-0.702	0.489	-1.27	enh
atac_P02465	0.469	1.405	0.649	-0.792	0.416	-1.829	enh
atac_P02468	-3.624	-0.929	0.206	-0.076	-0.251	-0.806	enh
atac_L12879	1.802	2.155	0.785	-1.343	0.431	1.37	enh
atac_L12882	1.403	0.719	0.096	-0.133	0.817	-0.986	enh
atac_L12887	-1.225	0.265	1.153	0.121	0.138	-1.374	enh
atac_P02471	-2.12	-0.397	1.187	0.308	-1.572	0.156	enh
atac_L12888	-0.52	0.068	1.045	-0.432	-1.191	-1.598	enh
atac_P02472	-1.717	0.075	2.701	0.509	1.332	-0.329	enh
atac_P02474	-3.623	-1.361	0.313	-0.454	-0.496	-0.524	enh
atac_L12892	-0.114	0.283	2.594	2.79	-0.535	1.027	enh
atac_L12894	-1.575	0.605	-0.505	-0.784	0.193	-0.372	enh
atac_L12897	-0.142	0.582	-0.531	-0.824	0.739	-0.528	enh
atac_L12898	0.454	1.211	1.501	-1.755	-1.176	0.536	enh
atac_L12899	3.545	2.945	-0.167	-0.239	-0.715	-1.164	enh
atac_P02475	1.601	0.167	1.593	0.779	0.152	-1.091	enh
atac_P02476	-2.138	-0.823	0.199	-0.348	-0.865	-0.42	enh
atac_L12904	-3.465	-0.016	-0.009	-0.49	-0.643	0.306	enh
atac_P02478	1.818	-0.667	-1.761	-0.845	-0.346	-0.001	enh
atac_P02479	-1.895	0.909	1.169	-1.458	1.028	0.763	enh
atac_L12915	1.915	1.338	-0.311	-0.94	-0.318	-0.625	enh
atac_P02480	0.173	-0.276	1.473	0.263	-1.058	-1.626	enh
atac_L12931	0.754	0.606	-0.531	0.078	0.364	0.424	enh
atac_L12933	2.307	0.96	0.997	0.325	0.045	1.035	enh
atac_P02482	-1.853	1.672	-0.069	-0.153	0.734	-1.161	enh
atac_L12934	-1.281	0.952	-0.58	-0.594	-0.484	-0.577	enh
atac_L12936	-0.888	0.026	1.525	0.884	-2.045	-0.761	enh
atac_L12937	2.619	1.854	-0.808	-0.142	0.544	-1.721	enh
atac_L12941	-1.005	0.88	1.398	-0.81	-0.568	-1.365	enh
atac_P02484	-0.785	0.438	1.793	-1.327	-0.124	-0.375	enh
atac_P02487	-2.445	-0.765	1.306	0.946	-0.274	0.687	enh
atac_L12951	-0.159	0.615	1.851	-0.308	-0.32	-0.948	enh
atac_L12952	5.692	1.73	4.191	0.845	0.441	0.42	enh
atac_L12958	1.686	-2.495	-1.192	0.825	-1.7	1.018	enh
atac_L12959	-4.386	-1.326	-1.294	0.016	-0.42	0.156	enh
atac_L12968	-1.12	-1.07	0.689	-0.809	0.375	0.681	enh
atac_L12969	0.718	-0.856	-0.652	-0.348	-0.015	-0.417	enh
atac_P02491	-4.171	1.01	0.943	-0.948	0.505	1.486	enh
atac_L12975	3.717	3.997	-0.261	-0.933	-0.128	-1.043	enh
atac_L12978	-2.282	-0.359	2.091	1.903	0.934	0.07	enh
atac_L12979	-1.294	0.214	-0.048	-0.319	-0.103	-0.019	enh
atac_L12984	1.259	-3.091	-0.429	-0.921	1.039	-1.142	enh
atac_L12985	1.023	1.832	1.742	2.535	0.557	-0.201	enh
atac_L12987	-6.472	-0.175	-0.507	0.453	-0.585	-0.273	enh
atac_L12990	-2.92	0.044	1.258	0.177	0.07	-0.493	enh
atac_L12993	-1.642	0.368	0.864	0.987	0.656	3.479	enh
atac_L13000	4.211	2.573	3.357	-2.141	1.264	0.665	enh
atac_L13003	2.555	0.336	-0.584	-0.737	-0.789	-1.018	enh
atac_L13009	4.154	2.202	-0.405	-0.18	1.61	-0.968	enh
atac_L13018	0.221	0.883	-0.069	-0.632	0.508	0.744	enh
atac_P02496	1.452	-2.146	-1.36	1.443	1.152	-0.886	enh
atac_L13020	1.937	-0.445	-1.411	0.46	-1.173	-0.176	enh
atac_L13022	6.523	3.536	0.338	2.255	-0.116	1.658	enh
atac_P02497	-0.255	-0.608	1.269	1.154	-1.038	0.054	enh
atac_L13027	1.53	0.126	-1.337	0.35	-0.139	-1.685	enh
atac_L13049	-3.134	0.419	-2.313	0.063	0.428	0.774	enh
atac_P02502	-4.106	0.204	0.353	-0.004	-1.107	-1.187	enh
atac_L13062	-4.258	-1.688	1.421	-0.773	-0.803	0.271	enh
atac_P02503	-3.545	-0.125	0.983	1.512	1.285	1.509	enh
atac_L13066	0.701	-0.633	0.295	1.647	1.435	1.637	enh
atac_L13067	-6.138	-0.858	0.082	0.029	-0.393	0.329	enh
atac_L13074	-1.286	0.671	0.506	0.75	-0.977	-0.533	enh
atac_L13075	0.808	1.925	0.388	-1.331	-0.274	0.729	enh
atac_P02508	-2.301	-1.581	0.388	-0.76	-1.224	0.026	enh
atac_L13078	-0.737	-0.056	0.469	-0.655	-0.829	-0.294	enh
